time,p
3.7103,10000.0000000002
3.7104,10000.0000000002
3.7105,10000.0000000002
3.7106,10000.0000000001
3.7107,10000.0000000001
3.7108,10000.0000000001
3.7109,10000.0000000001
3.711,10000.0000000001
3.7111,10000.0000000001
3.7112,10000.0000000001
3.7113,10000.0000000001
3.7114,10000.0000000001
3.7115,10000
3.7116,10000
3.7117,10000
3.7118,10000
3.7119,9999.99999999999
3.712,9999.99999999997
3.7121,9999.99999999996
3.7122,9999.99999999994
3.7123,9999.99999999993
3.7124,9999.99999999991
3.7125,9999.99999999989
3.7126,9999.99999999986
3.7127,9999.99999999984
3.7128,9999.99999999982
3.7129,9999.99999999979
3.713,9999.99999999979
3.7131,9999.9999999998
3.7132,9999.99999999977
3.7133,9999.99999999977
3.7134,9999.99999999977
3.7135,9999.99999999977
3.7136,9999.99999999977
3.7137,9999.99999999976
3.7138,9999.99999999977
3.7139,9999.99999999978
3.714,9999.99999999977
3.7141,9999.99999999979
3.7142,9999.9999999998
3.7143,9999.99999999981
3.7144,9999.99999999983
3.7145,9999.99999999982
3.7146,9999.99999999983
3.7147,9999.99999999984
3.7148,9999.99999999986
3.7149,9999.99999999987
3.715,9999.99999999988
3.7151,9999.99999999989
3.7152,9999.9999999999
3.7153,9999.99999999991
3.7154,9999.99999999992
3.7155,9999.99999999994
3.7156,9999.99999999995
3.7157,9999.99999999996
3.7158,9999.99999999997
3.7159,9999.99999999998
3.716,9999.99999999999
3.7161,10000
3.7162,10000
3.7163,10000
3.7164,10000.0000000001
3.7165,10000.0000000001
3.7166,10000.0000000001
3.7167,10000.0000000001
3.7168,10000.0000000001
3.7169,10000.0000000002
3.717,10000.0000000002
3.7171,10000.0000000002
3.7172,10000.0000000002
3.7173,10000.0000000002
3.7174,10000.0000000002
3.7175,10000.0000000002
3.7176,10000.0000000002
3.7177,10000.0000000002
3.7178,10000.0000000002
3.7179,10000.0000000002
3.718,10000.0000000002
3.7181,10000.0000000002
3.7182,10000.0000000002
3.7183,10000.0000000002
3.7184,10000.0000000002
3.7185,10000.0000000002
3.7186,10000.0000000002
3.7187,10000.0000000002
3.7188,10000.0000000002
3.7189,10000.0000000001
3.719,10000.0000000001
3.7191,10000.0000000001
3.7192,10000.0000000001
3.7193,10000.0000000001
3.7194,10000.0000000001
3.7195,10000.0000000001
3.7196,10000.0000000001
3.7197,10000.0000000001
3.7198,10000
3.7199,10000
3.72,10000
3.7201,10000
3.7202,9999.99999999999
3.7203,9999.99999999998
3.7204,9999.99999999996
3.7205,9999.99999999995
3.7206,9999.99999999993
3.7207,9999.99999999991
3.7208,9999.99999999989
3.7209,9999.99999999987
3.721,9999.99999999985
3.7211,9999.99999999982
3.7212,9999.9999999998
3.7213,9999.9999999998
3.7214,9999.99999999979
3.7215,9999.99999999978
3.7216,9999.99999999979
3.7217,9999.99999999978
3.7218,9999.99999999978
3.7219,9999.99999999978
3.722,9999.99999999977
3.7221,9999.99999999976
3.7222,9999.99999999979
3.7223,9999.99999999978
3.7224,9999.9999999998
3.7225,9999.99999999978
3.7226,9999.9999999998
3.7227,9999.99999999982
3.7228,9999.99999999983
3.7229,9999.99999999985
3.723,9999.99999999986
3.7231,9999.99999999987
3.7232,9999.99999999988
3.7233,9999.99999999989
3.7234,9999.99999999991
3.7235,9999.99999999992
3.7236,9999.99999999993
3.7237,9999.99999999994
3.7238,9999.99999999995
3.7239,9999.99999999996
3.724,9999.99999999997
3.7241,9999.99999999998
3.7242,9999.99999999999
3.7243,10000
3.7244,10000
3.7245,10000
3.7246,10000
3.7247,10000.0000000001
3.7248,10000.0000000001
3.7249,10000.0000000001
3.725,10000.0000000001
3.7251,10000.0000000001
3.7252,10000.0000000002
3.7253,10000.0000000002
3.7254,10000.0000000002
3.7255,10000.0000000002
3.7256,10000.0000000002
3.7257,10000.0000000002
3.7258,10000.0000000002
3.7259,10000.0000000002
3.726,10000.0000000002
3.7261,10000.0000000002
3.7262,10000.0000000002
3.7263,10000.0000000002
3.7264,10000.0000000002
3.7265,10000.0000000002
3.7266,10000.0000000002
3.7267,10000.0000000002
3.7268,10000.0000000002
3.7269,10000.0000000002
3.727,10000.0000000002
3.7271,10000.0000000002
3.7272,10000.0000000001
3.7273,10000.0000000001
3.7274,10000.0000000001
3.7275,10000.0000000001
3.7276,10000.0000000001
3.7277,10000.0000000001
3.7278,10000.0000000001
3.7279,10000.0000000001
3.728,10000
3.7281,10000
3.7282,10000
3.7283,10000
3.7284,10000
3.7285,9999.99999999999
3.7286,9999.99999999997
3.7287,9999.99999999996
3.7288,9999.99999999994
3.7289,9999.99999999993
3.729,9999.99999999991
3.7291,9999.99999999989
3.7292,9999.99999999987
3.7293,9999.99999999985
3.7294,9999.99999999983
3.7295,9999.9999999998
3.7296,9999.9999999998
3.7297,9999.99999999978
3.7298,9999.99999999978
3.7299,9999.99999999978
3.73,9999.99999999978
3.7301,9999.99999999978
3.7302,9999.99999999977
3.7303,9999.99999999977
3.7304,9999.99999999976
3.7305,9999.99999999977
3.7306,9999.99999999977
3.7307,9999.99999999979
3.7308,9999.9999999998
3.7309,9999.99999999981
3.731,9999.99999999982
3.7311,9999.99999999983
3.7312,9999.99999999985
3.7313,9999.99999999985
3.7314,9999.99999999986
3.7315,9999.99999999988
3.7316,9999.99999999989
3.7317,9999.9999999999
3.7318,9999.99999999991
3.7319,9999.99999999992
3.732,9999.99999999993
3.7321,9999.99999999994
3.7322,9999.99999999995
3.7323,9999.99999999996
3.7324,9999.99999999997
3.7325,9999.99999999999
3.7326,10000
3.7327,10000
3.7328,10000
3.7329,10000
3.733,10000.0000000001
3.7331,10000.0000000001
3.7332,10000.0000000001
3.7333,10000.0000000001
3.7334,10000.0000000001
3.7335,10000.0000000002
3.7336,10000.0000000002
3.7337,10000.0000000002
3.7338,10000.0000000002
3.7339,10000.0000000002
3.734,10000.0000000002
3.7341,10000.0000000002
3.7342,10000.0000000002
3.7343,10000.0000000002
3.7344,10000.0000000002
3.7345,10000.0000000002
3.7346,10000.0000000002
3.7347,10000.0000000002
3.7348,10000.0000000002
3.7349,10000.0000000002
3.735,10000.0000000002
3.7351,10000.0000000002
3.7352,10000.0000000002
3.7353,10000.0000000002
3.7354,10000.0000000002
3.7355,10000.0000000002
3.7356,10000.0000000001
3.7357,10000.0000000001
3.7358,10000.0000000001
3.7359,10000.0000000001
3.736,10000.0000000001
3.7361,10000.0000000001
3.7362,10000.0000000001
3.7363,10000.0000000001
3.7364,10000.0000000001
3.7365,10000
3.7366,10000
3.7367,10000
3.7368,10000
3.7369,9999.99999999999
3.737,9999.99999999997
3.7371,9999.99999999996
3.7372,9999.99999999994
3.7373,9999.99999999992
3.7374,9999.99999999991
3.7375,9999.99999999988
3.7376,9999.99999999986
3.7377,9999.99999999984
3.7378,9999.99999999982
3.7379,9999.99999999979
3.738,9999.99999999979
3.7381,9999.99999999978
3.7382,9999.99999999978
3.7383,9999.99999999978
3.7384,9999.99999999978
3.7385,9999.99999999977
3.7386,9999.99999999977
3.7387,9999.99999999976
3.7388,9999.99999999978
3.7389,9999.99999999977
3.739,9999.99999999979
3.7391,9999.99999999978
3.7392,9999.99999999979
3.7393,9999.99999999981
3.7394,9999.99999999983
3.7395,9999.99999999984
3.7396,9999.99999999986
3.7397,9999.99999999987
3.7398,9999.99999999988
3.7399,9999.99999999989
3.74,9999.9999999999
3.7401,9999.99999999991
3.7402,9999.99999999992
3.7403,9999.99999999993
3.7404,9999.99999999995
3.7405,9999.99999999996
3.7406,9999.99999999997
3.7407,9999.99999999998
3.7408,9999.99999999999
3.7409,10000
3.741,10000
3.7411,10000
3.7412,10000
3.7413,10000.0000000001
3.7414,10000.0000000001
3.7415,10000.0000000001
3.7416,10000.0000000001
3.7417,10000.0000000001
3.7418,10000.0000000002
3.7419,10000.0000000002
3.742,10000.0000000002
3.7421,10000.0000000002
3.7422,10000.0000000002
3.7423,10000.0000000002
3.7424,10000.0000000002
3.7425,10000.0000000002
3.7426,10000.0000000002
3.7427,10000.0000000002
3.7428,10000.0000000002
3.7429,10000.0000000002
3.743,10000.0000000002
3.7431,10000.0000000002
3.7432,10000.0000000002
3.7433,10000.0000000002
3.7434,10000.0000000002
3.7435,10000.0000000002
3.7436,10000.0000000002
3.7437,10000.0000000001
3.7438,10000.0000000001
3.7439,10000.0000000001
3.744,10000.0000000001
3.7441,10000.0000000001
3.7442,10000.0000000001
3.7443,10000.0000000001
3.7444,10000.0000000001
3.7445,10000.0000000001
3.7446,10000
3.7447,10000
3.7448,10000
3.7449,10000
3.745,10000
3.7451,9999.99999999999
3.7452,9999.99999999998
3.7453,9999.99999999996
3.7454,9999.99999999995
3.7455,9999.99999999993
3.7456,9999.99999999991
3.7457,9999.99999999989
3.7458,9999.99999999987
3.7459,9999.99999999986
3.746,9999.99999999984
3.7461,9999.99999999981
3.7462,9999.99999999979
3.7463,9999.99999999979
3.7464,9999.99999999978
3.7465,9999.99999999978
3.7466,9999.99999999978
3.7467,9999.99999999978
3.7468,9999.99999999977
3.7469,9999.99999999977
3.747,9999.99999999976
3.7471,9999.99999999976
3.7472,9999.99999999978
3.7473,9999.99999999977
3.7474,9999.99999999979
3.7475,9999.99999999981
3.7476,9999.99999999979
3.7477,9999.99999999981
3.7478,9999.99999999983
3.7479,9999.99999999984
3.748,9999.99999999985
3.7481,9999.99999999987
3.7482,9999.99999999988
3.7483,9999.99999999989
3.7484,9999.9999999999
3.7485,9999.99999999991
3.7486,9999.99999999992
3.7487,9999.99999999993
3.7488,9999.99999999995
3.7489,9999.99999999995
3.749,9999.99999999997
3.7491,9999.99999999998
3.7492,9999.99999999999
3.7493,10000
3.7494,10000
3.7495,10000
3.7496,10000
3.7497,10000.0000000001
3.7498,10000.0000000001
3.7499,10000.0000000001
3.75,10000.0000000001
3.7501,10000.0000000001
3.7502,10000.0000000002
3.7503,10000.0000000002
3.7504,10000.0000000002
3.7505,10000.0000000002
3.7506,10000.0000000002
3.7507,10000.0000000002
3.7508,10000.0000000002
3.7509,10000.0000000002
3.751,10000.0000000002
3.7511,10000.0000000002
3.7512,10000.0000000002
3.7513,10000.0000000002
3.7514,10000.0000000002
3.7515,10000.0000000002
3.7516,10000.0000000002
3.7517,10000.0000000002
3.7518,10000.0000000002
3.7519,10000.0000000002
3.752,10000.0000000002
3.7521,10000.0000000001
3.7522,10000.0000000001
3.7523,10000.0000000001
3.7524,10000.0000000001
3.7525,10000.0000000001
3.7526,10000.0000000001
3.7527,10000.0000000001
3.7528,10000.0000000001
3.7529,10000.0000000001
3.753,10000
3.7531,10000
3.7532,10000
3.7533,10000
3.7534,9999.99999999999
3.7535,9999.99999999998
3.7536,9999.99999999996
3.7537,9999.99999999995
3.7538,9999.99999999994
3.7539,9999.99999999992
3.754,9999.9999999999
3.7541,9999.99999999988
3.7542,9999.99999999986
3.7543,9999.99999999984
3.7544,9999.99999999982
3.7545,9999.99999999981
3.7546,9999.99999999981
3.7547,9999.99999999979
3.7548,9999.99999999979
3.7549,9999.99999999977
3.755,9999.99999999977
3.7551,9999.99999999977
3.7552,9999.99999999977
3.7553,9999.99999999976
3.7554,9999.99999999977
3.7555,9999.99999999977
3.7556,9999.99999999979
3.7557,9999.99999999978
3.7558,9999.9999999998
3.7559,9999.99999999981
3.756,9999.99999999983
3.7561,9999.99999999982
3.7562,9999.99999999983
3.7563,9999.99999999985
3.7564,9999.99999999986
3.7565,9999.99999999987
3.7566,9999.99999999988
3.7567,9999.99999999989
3.7568,9999.9999999999
3.7569,9999.99999999991
3.757,9999.99999999992
3.7571,9999.99999999993
3.7572,9999.99999999994
3.7573,9999.99999999996
3.7574,9999.99999999997
3.7575,9999.99999999998
3.7576,9999.99999999999
3.7577,10000
3.7578,10000
3.7579,10000
3.758,10000.0000000001
3.7581,10000.0000000001
3.7582,10000.0000000001
3.7583,10000.0000000001
3.7584,10000.0000000001
3.7585,10000.0000000001
3.7586,10000.0000000002
3.7587,10000.0000000002
3.7588,10000.0000000002
3.7589,10000.0000000002
3.759,10000.0000000002
3.7591,10000.0000000002
3.7592,10000.0000000002
3.7593,10000.0000000002
3.7594,10000.0000000002
3.7595,10000.0000000002
3.7596,10000.0000000002
3.7597,10000.0000000002
3.7598,10000.0000000002
3.7599,10000.0000000002
3.76,10000.0000000002
3.7601,10000.0000000002
3.7602,10000.0000000002
3.7603,10000.0000000002
3.7604,10000.0000000002
3.7605,10000.0000000002
3.7606,10000.0000000002
3.7607,10000.0000000001
3.7608,10000.0000000001
3.7609,10000.0000000001
3.761,10000.0000000001
3.7611,10000.0000000001
3.7612,10000.0000000001
3.7613,10000.0000000001
3.7614,10000.0000000001
3.7615,10000
3.7616,10000
3.7617,10000
3.7618,10000
3.7619,9999.99999999999
3.762,9999.99999999998
3.7621,9999.99999999996
3.7622,9999.99999999995
3.7623,9999.99999999993
3.7624,9999.99999999991
3.7625,9999.99999999989
3.7626,9999.99999999987
3.7627,9999.99999999984
3.7628,9999.99999999982
3.7629,9999.99999999979
3.763,9999.9999999998
3.7631,9999.99999999978
3.7632,9999.99999999978
3.7633,9999.99999999978
3.7634,9999.99999999978
3.7635,9999.99999999977
3.7636,9999.99999999977
3.7637,9999.99999999976
3.7638,9999.99999999978
3.7639,9999.99999999977
3.764,9999.99999999979
3.7641,9999.99999999979
3.7642,9999.9999999998
3.7643,9999.99999999982
3.7644,9999.9999999998
3.7645,9999.99999999982
3.7646,9999.99999999983
3.7647,9999.99999999985
3.7648,9999.99999999986
3.7649,9999.99999999987
3.765,9999.99999999988
3.7651,9999.99999999989
3.7652,9999.9999999999
3.7653,9999.99999999991
3.7654,9999.99999999992
3.7655,9999.99999999994
3.7656,9999.99999999995
3.7657,9999.99999999996
3.7658,9999.99999999997
3.7659,9999.99999999998
3.766,10000
3.7661,10000
3.7662,10000
3.7663,10000
3.7664,10000.0000000001
3.7665,10000.0000000001
3.7666,10000.0000000001
3.7667,10000.0000000001
3.7668,10000.0000000001
3.7669,10000.0000000002
3.767,10000.0000000002
3.7671,10000.0000000002
3.7672,10000.0000000002
3.7673,10000.0000000002
3.7674,10000.0000000002
3.7675,10000.0000000002
3.7676,10000.0000000002
3.7677,10000.0000000002
3.7678,10000.0000000002
3.7679,10000.0000000002
3.768,10000.0000000002
3.7681,10000.0000000002
3.7682,10000.0000000002
3.7683,10000.0000000002
3.7684,10000.0000000002
3.7685,10000.0000000002
3.7686,10000.0000000002
3.7687,10000.0000000002
3.7688,10000.0000000001
3.7689,10000.0000000001
3.769,10000.0000000001
3.7691,10000.0000000001
3.7692,10000.0000000001
3.7693,10000.0000000001
3.7694,10000.0000000001
3.7695,10000.0000000001
3.7696,10000
3.7697,10000
3.7698,10000
3.7699,10000
3.77,10000
3.7701,9999.99999999999
3.7702,9999.99999999998
3.7703,9999.99999999997
3.7704,9999.99999999995
3.7705,9999.99999999993
3.7706,9999.99999999992
3.7707,9999.9999999999
3.7708,9999.99999999988
3.7709,9999.99999999986
3.771,9999.99999999984
3.7711,9999.99999999981
3.7712,9999.9999999998
3.7713,9999.9999999998
3.7714,9999.99999999978
3.7715,9999.99999999979
3.7716,9999.99999999979
3.7717,9999.99999999979
3.7718,9999.99999999978
