All calculations,WEC
"Time in s","Power Phasor, Reactive Part in Mvar"
11.0464176096,0.0029885508
11.0465176096,0.0032800910
11.0466176096,0.0035670824
11.0467176096,0.0038482730
11.0468176096,0.0041236891
11.0469176096,0.0043934167
11.0470000000,0.0046105937
11.0470505000,0.0018858664
11.0471176096,0.0020904856
11.0472176096,0.0023936629
11.0473176096,0.0026931959
11.0474176096,0.0029885515
11.0475176096,0.0032800918
11.0476176096,0.0035670832
11.0477176096,0.0038482739
11.0478176096,0.0041236901
11.0479176096,0.0043934178
11.0480000000,0.0046105948
11.0480505000,0.0018858668
11.0481176096,0.0020904861
11.0482176096,0.0023936635
11.0483176096,0.0026931965
11.0484176096,0.0029885522
11.0485176096,0.0032800926
11.0486176096,0.0035670841
11.0487176096,0.0038482748
11.0488176096,0.0041236911
11.0489176096,0.0043934188
11.0490000000,0.0046105959
11.0490505000,0.0018858672
11.0491176096,0.0020904866
11.0492176096,0.0023936640
11.0493176096,0.0026931971
11.0494176096,0.0029885529
11.0495176096,0.0032800934
11.0496176096,0.0035670849
11.0497176096,0.0038482758
11.0498176096,0.0041236921
11.0499176096,0.0043934199
11.0500000000,0.0046105970
11.0500505000,0.0018858676
11.0501176096,0.0020904870
11.0502176096,0.0023936646
11.0503176096,0.0026931978
11.0504176096,0.0029885536
11.0505176096,0.0032800942
11.0506176096,0.0035670858
11.0507176096,0.0038482767
11.0508176096,0.0041236931
11.0509176096,0.0043934210
11.0510000000,0.0046105981
11.0510505000,0.0018858680
11.0511176096,0.0020904875
11.0512176096,0.0023936652
11.0513176096,0.0026931985
11.0514176096,0.0029885544
11.0515176096,0.0032800950
11.0516176096,0.0035670867
11.0517176096,0.0038482777
11.0518176096,0.0041236941
11.0519176096,0.0043934220
11.0520000000,0.0046105992
11.0520505000,0.0018858684
11.0521176096,0.0020904880
11.0522176096,0.0023936657
11.0523176096,0.0026931991
11.0524176096,0.0029885551
11.0525176096,0.0032800958
11.0526176096,0.0035670876
11.0527176096,0.0038482786
11.0528176096,0.0041236951
11.0529176096,0.0043934231
11.0530000000,0.0046106003
11.0530505000,0.0018858688
11.0531176096,0.0020904885
11.0532176096,0.0023936663
11.0533176096,0.0026931997
11.0534176096,0.0029885558
11.0535176096,0.0032800966
11.0536176096,0.0035670884
11.0537176096,0.0038482795
11.0538176096,0.0041236961
11.0539176096,0.0043934241
11.0540000000,0.0046106014
11.0540505000,0.0018858692
11.0541176096,0.0020904889
11.0542176096,0.0023936668
11.0543176096,0.0026932003
11.0544176096,0.0029885565
11.0545176096,0.0032800974
11.0546176096,0.0035670893
11.0547176096,0.0038482804
11.0548176096,0.0041236971
11.0549176096,0.0043934252
11.0550000000,0.0046106024
11.0550505000,0.0018858697
11.0551176096,0.0020904894
11.0552176096,0.0023936674
11.0553176096,0.0026932010
11.0554176096,0.0029885572
11.0555176096,0.0032800982
11.0556176096,0.0035670901
11.0557176096,0.0038482814
11.0558176096,0.0041236981
11.0559176096,0.0043934262
11.0560000000,0.0046106036
11.0560505000,0.0018858701
11.0561176096,0.0020904899
11.0562176096,0.0023936680
11.0563176096,0.0026932016
11.0564176096,0.0029885580
11.0565176096,0.0032800990
11.0566176096,0.0035670910
11.0567176096,0.0038482823
11.0568176096,0.0041236991
11.0569176096,0.0043934273
11.0570000000,0.0046106047
11.0570505000,0.0018858705
11.0571176096,0.0020904904
11.0572176096,0.0023936685
11.0573176096,0.0026932023
11.0574176096,0.0029885587
11.0575176096,0.0032800998
11.0576176096,0.0035670919
11.0577176096,0.0038482832
11.0578176096,0.0041237001
11.0579176096,0.0043934283
11.0580000000,0.0046106058
11.0580505000,0.0018858709
11.0581176096,0.0020904908
11.0582176096,0.0023936690
11.0583176096,0.0026932029
11.0584176096,0.0029885594
11.0585176096,0.0032801006
11.0586176096,0.0035670927
11.0587176096,0.0038482842
11.0588176096,0.0041237011
11.0589176096,0.0043934294
11.0590000000,0.0046106068
11.0590505000,0.0018858713
11.0591176096,0.0020904913
11.0592176096,0.0023936696
11.0593176096,0.0026932035
11.0594176096,0.0029885601
11.0595176096,0.0032801013
11.0596176096,0.0035670936
11.0597176096,0.0038482851
11.0598176096,0.0041237020
11.0599176096,0.0043934304
11.0600000000,0.0046106079
11.0600505000,0.0018858717
11.0601176096,0.0020904917
11.0602176096,0.0023936701
11.0603176096,0.0026932042
11.0604176096,0.0029885608
11.0605176096,0.0032801021
11.0606176096,0.0035670945
11.0607176096,0.0038482860
11.0608176096,0.0041237030
11.0609176096,0.0043934315
11.0610000000,0.0046106090
11.0610505000,0.0018858721
11.0611176096,0.0020904922
11.0612176096,0.0023936707
11.0613176096,0.0026932048
11.0614176096,0.0029885615
11.0615176096,0.0032801029
11.0616176096,0.0035670953
11.0617176096,0.0038482870
11.0618176096,0.0041237041
11.0619176096,0.0043934325
11.0620000000,0.0046106101
11.0620505000,0.0018858726
11.0621176096,0.0020904927
11.0622176096,0.0023936713
11.0623176096,0.0026932055
11.0624176096,0.0029885623
11.0625176096,0.0032801037
11.0626176096,0.0035670962
11.0627176096,0.0038482879
11.0628176096,0.0041237051
11.0629176096,0.0043934336
11.0630000000,0.0046106112
11.0630505000,0.0018858730
11.0631176096,0.0020904932
11.0632176096,0.0023936718
11.0633176096,0.0026932061
11.0634176096,0.0029885630
11.0635176096,0.0032801045
11.0636176096,0.0035670971
11.0637176096,0.0038482888
11.0638176096,0.0041237060
11.0639176096,0.0043934346
11.0640000000,0.0046106123
11.0640505000,0.0018858733
11.0641176096,0.0020904936
11.0642176096,0.0023936724
11.0643176096,0.0026932067
11.0644176096,0.0029885637
11.0645176096,0.0032801053
11.0646176096,0.0035670979
11.0647176096,0.0038482897
11.0648176096,0.0041237070
11.0649176096,0.0043934357
11.0650000000,0.0046106134
11.0650505000,0.0018858738
11.0651176096,0.0020904941
11.0652176096,0.0023936729
11.0653176096,0.0026932073
11.0654176096,0.0029885644
11.0655176096,0.0032801061
11.0656176096,0.0035670988
11.0657176096,0.0038482907
11.0658176096,0.0041237080
11.0659176096,0.0043934367
11.0660000000,0.0046106145
11.0660505000,0.0018858742
11.0661176096,0.0020904946
11.0662176096,0.0023936735
11.0663176096,0.0026932080
11.0664176096,0.0029885651
11.0665176096,0.0032801069
11.0666176096,0.0035670996
11.0667176096,0.0038482916
11.0668176096,0.0041237090
11.0669176096,0.0043934378
11.0670000000,0.0046106156
11.0670505000,0.0018858746
11.0671176096,0.0020904951
11.0672176096,0.0023936740
11.0673176096,0.0026932086
11.0674176096,0.0029885658
11.0675176096,0.0032801077
11.0676176096,0.0035671005
11.0677176096,0.0038482925
11.0678176096,0.0041237100
11.0679176096,0.0043934388
11.0680000000,0.0046106167
11.0680505000,0.0018858750
11.0681176096,0.0020904955
11.0682176096,0.0023936746
11.0683176096,0.0026932093
11.0684176096,0.0029885665
11.0685176096,0.0032801085
11.0686176096,0.0035671013
11.0687176096,0.0038482935
11.0688176096,0.0041237110
11.0689176096,0.0043934399
11.0690000000,0.0046106178
11.0690505000,0.0018858754
11.0691176096,0.0020904960
11.0692176096,0.0023936751
11.0693176096,0.0026932099
11.0694176096,0.0029885672
11.0695176096,0.0032801092
11.0696176096,0.0035671022
11.0697176096,0.0038482944
11.0698176096,0.0041237120
11.0699176096,0.0043934409
11.0700000000,0.0046106188
11.0700505000,0.0018858758
11.0701176096,0.0020904964
11.0702176096,0.0023936757
11.0703176096,0.0026932105
11.0704176096,0.0029885679
11.0705176096,0.0032801100
11.0706176096,0.0035671030
11.0707176096,0.0038482953
11.0708176096,0.0041237130
11.0709176096,0.0043934420
11.0710000000,0.0046106199
11.0710505000,0.0018858762
11.0711176096,0.0020904969
11.0712176096,0.0023936762
11.0713176096,0.0026932112
11.0714176096,0.0029885687
11.0715176096,0.0032801108
11.0716176096,0.0035671039
11.0717176096,0.0038482962
11.0718176096,0.0041237140
11.0719176096,0.0043934430
11.0720000000,0.0046106210
11.0720505000,0.0018858766
11.0721176096,0.0020904974
11.0722176096,0.0023936768
11.0723176096,0.0026932118
11.0724176096,0.0029885694
11.0725176096,0.0032801116
11.0726176096,0.0035671048
11.0727176096,0.0038482972
11.0728176096,0.0041237150
11.0729176096,0.0043934441
11.0730000000,0.0046106221
11.0730505000,0.0018858771
11.0731176096,0.0020904979
11.0732176096,0.0023936773
11.0733176096,0.0026932124
11.0734176096,0.0029885701
11.0735176096,0.0032801124
11.0736176096,0.0035671056
11.0737176096,0.0038482981
11.0738176096,0.0041237159
11.0739176096,0.0043934451
11.0740000000,0.0046106232
11.0740505000,0.0018858774
11.0741176096,0.0020904983
11.0742176096,0.0023936779
11.0743176096,0.0026932130
11.0744176096,0.0029885708
11.0745176096,0.0032801132
11.0746176096,0.0035671065
11.0747176096,0.0038482990
11.0748176096,0.0041237169
11.0749176096,0.0043934461
11.0750000000,0.0046106243
11.0750505000,0.0018858778
11.0751176096,0.0020904988
11.0752176096,0.0023936784
11.0753176096,0.0026932137
11.0754176096,0.0029885715
11.0755176096,0.0032801140
11.0756176096,0.0035671073
11.0757176096,0.0038482999
11.0758176096,0.0041237179
11.0759176096,0.0043934472
11.0760000000,0.0046106253
11.0760505000,0.0018858783
11.0761176096,0.0020904992
11.0762176096,0.0023936790
11.0763176096,0.0026932143
11.0764176096,0.0029885722
11.0765176096,0.0032801147
11.0766176096,0.0035671082
11.0767176096,0.0038483008
11.0768176096,0.0041237189
11.0769176096,0.0043934482
11.0770000000,0.0046106264
11.0770505000,0.0018858787
11.0771176096,0.0020904997
11.0772176096,0.0023936795
11.0773176096,0.0026932149
11.0774176096,0.0029885729
11.0775176096,0.0032801155
11.0776176096,0.0035671091
11.0777176096,0.0038483018
11.0778176096,0.0041237199
11.0779176096,0.0043934493
11.0780000000,0.0046106275
11.0780505000,0.0018858791
11.0781176096,0.0020905002
11.0782176096,0.0023936801
11.0783176096,0.0026932156
11.0784176096,0.0029885737
11.0785176096,0.0032801163
11.0786176096,0.0035671099
11.0787176096,0.0038483027
11.0788176096,0.0041237209
11.0789176096,0.0043934503
11.0790000000,0.0046106286
11.0790505000,0.0018858795
11.0791176096,0.0020905006
11.0792176096,0.0023936806
11.0793176096,0.0026932162
11.0794176096,0.0029885743
11.0795176096,0.0032801171
11.0796176096,0.0035671108
11.0797176096,0.0038483036
11.0798176096,0.0041237218
11.0799176096,0.0043934513
11.0800000000,0.0046106297
11.0800505000,0.0018858799
11.0801176096,0.0020905011
11.0802176096,0.0023936812
11.0803176096,0.0026932168
11.0804176096,0.0029885751
11.0805176096,0.0032801179
11.0806176096,0.0035671116
11.0807176096,0.0038483045
11.0808176096,0.0041237228
11.0809176096,0.0043934524
11.0810000000,0.0046106308
11.0810505000,0.0018858803
11.0811176096,0.0020905016
11.0812176096,0.0023936817
11.0813176096,0.0026932174
11.0814176096,0.0029885758
11.0815176096,0.0032801187
11.0816176096,0.0035671125
11.0817176096,0.0038483054
11.0818176096,0.0041237238
11.0819176096,0.0043934534
11.0820000000,0.0046106318
11.0820505000,0.0018858807
11.0821176096,0.0020905020
11.0822176096,0.0023936823
11.0823176096,0.0026932181
11.0824176096,0.0029885765
11.0825176096,0.0032801195
11.0826176096,0.0035671133
11.0827176096,0.0038483064
11.0828176096,0.0041237248
11.0829176096,0.0043934545
11.0830000000,0.0046106329
11.0830505000,0.0018858811
11.0831176096,0.0020905025
11.0832176096,0.0023936828
11.0833176096,0.0026932187
11.0834176096,0.0029885772
11.0835176096,0.0032801202
11.0836176096,0.0035671142
11.0837176096,0.0038483073
11.0838176096,0.0041237258
11.0839176096,0.0043934555
11.0840000000,0.0046106340
11.0840505000,0.0018858815
11.0841176096,0.0020905030
11.0842176096,0.0023936834
11.0843176096,0.0026932193
11.0844176096,0.0029885779
11.0845176096,0.0032801210
11.0846176096,0.0035671150
11.0847176096,0.0038483082
11.0848176096,0.0041237268
11.0849176096,0.0043934565
11.0850000000,0.0046106351
11.0850505000,0.0018858819
11.0851176096,0.0020905034
11.0852176096,0.0023936839
11.0853176096,0.0026932200
11.0854176096,0.0029885786
11.0855176096,0.0032801218
11.0856176096,0.0035671159
11.0857176096,0.0038483091
11.0858176096,0.0041237277
11.0859176096,0.0043934576
11.0860000000,0.0046106362
11.0860505000,0.0018858823
11.0861176096,0.0020905039
11.0862176096,0.0023936844
11.0863176096,0.0026932206
11.0864176096,0.0029885793
11.0865176096,0.0032801226
11.0866176096,0.0035671167
11.0867176096,0.0038483100
11.0868176096,0.0041237287
11.0869176096,0.0043934586
11.0870000000,0.0046106372
11.0870505000,0.0018858827
11.0871176096,0.0020905043
11.0872176096,0.0023936850
11.0873176096,0.0026932212
11.0874176096,0.0029885800
11.0875176096,0.0032801233
11.0876176096,0.0035671175
11.0877176096,0.0038483110
11.0878176096,0.0041237297
11.0879176096,0.0043934596
11.0880000000,0.0046106383
11.0880505000,0.0018858831
11.0881176096,0.0020905048
11.0882176096,0.0023936855
11.0883176096,0.0026932218
11.0884176096,0.0029885807
11.0885176096,0.0032801241
11.0886176096,0.0035671184
11.0887176096,0.0038483119
11.0888176096,0.0041237307
11.0889176096,0.0043934607
11.0890000000,0.0046106394
11.0890505000,0.0018858835
11.0891176096,0.0020905053
11.0892176096,0.0023936861
11.0893176096,0.0026932225
11.0894176096,0.0029885814
11.0895176096,0.0032801249
11.0896176096,0.0035671193
11.0897176096,0.0038483128
11.0898176096,0.0041237317
11.0899176096,0.0043934617
11.0900000000,0.0046106405
11.0900505000,0.0018858839
