time,p,q,v,p_kw,q_kw
11.00999999999981,0.000100000004506,0.2878873845350131,0.971211261548674,10.0000004506,28788.73845350131
11.00999999999981,0.000100000004506,0.2878873845350131,0.971211261548674,10.0000004506,28788.73845350131
11.01999999999981,0.0001000000044998,0.287887384535092,0.9712112615486632,10.00000044998,28788.7384535092
11.01999999999981,0.0001000000044998,0.287887384535092,0.9712112615486632,10.00000044998,28788.7384535092
11.02999999999981,0.000100000004494,0.2878873845351706,0.971211261548652,10.0000004494,28788.73845351706
11.02999999999981,0.000100000004494,0.2878873845351706,0.971211261548652,10.0000004494,28788.73845351706
11.039999999999807,0.000100000004489,0.2878873845352517,0.9712112615486412,10.0000004489,28788.73845352517
11.039999999999807,0.000100000004489,0.2878873845352517,0.9712112615486412,10.0000004489,28788.73845352517
11.049999999999809,0.0001000000044834,0.2878873845353329,0.9712112615486304,10.00000044834,28788.738453533293
11.049999999999809,0.0001000000044834,0.2878873845353329,0.9712112615486304,10.00000044834,28788.738453533293
11.059999999999809,0.0001000000044775,0.2878873845354117,0.9712112615486196,10.00000044775,28788.738453541166
11.059999999999809,0.0001000000044775,0.2878873845354117,0.9712112615486196,10.00000044775,28788.738453541166
11.069999999999808,0.0001000000044728,0.2878873845354926,0.9712112615486088,10.00000044728,28788.738453549264
11.069999999999808,0.0001000000044728,0.2878873845354926,0.9712112615486088,10.00000044728,28788.738453549264
11.079999999999808,0.0001000000044667,0.2878873845355715,0.9712112615485982,10.00000044667,28788.738453557147
11.079999999999808,0.0001000000044667,0.2878873845355715,0.9712112615485982,10.00000044667,28788.738453557147
11.089999999999808,0.000100000004462,0.2878873845356525,0.9712112615485876,10.0000004462,28788.73845356525
11.089999999999808,0.000100000004462,0.2878873845356525,0.9712112615485876,10.0000004462,28788.73845356525
11.099999999999808,0.000100000004457,0.2878873845357336,0.9712112615485768,10.0000004457,28788.73845357336
11.099999999999808,0.000100000004457,0.2878873845357336,0.9712112615485768,10.0000004457,28788.73845357336
11.109999999999808,0.000100000004452,0.2878873845358147,0.9712112615485664,10.0000004452,28788.73845358147
11.109999999999808,0.000100000004452,0.2878873845358147,0.9712112615485664,10.0000004452,28788.73845358147
11.119999999999807,0.0001000000044464,0.2878873845358933,0.9712112615485556,10.00000044464,28788.738453589332
11.119999999999807,0.0001000000044464,0.2878873845358933,0.9712112615485556,10.00000044464,28788.738453589332
11.129999999999807,0.0001000000044408,0.287887384535972,0.971211261548545,10.00000044408,28788.7384535972
11.129999999999807,0.0001000000044408,0.287887384535972,0.971211261548545,10.00000044408,28788.7384535972
11.139999999999809,0.0001000000044354,0.2878873845360506,0.9712112615485344,10.00000044354,28788.738453605063
11.139999999999809,0.0001000000044354,0.2878873845360506,0.9712112615485344,10.00000044354,28788.738453605063
11.149999999999809,0.0001000000044298,0.2878873845361293,0.9712112615485236,10.00000044298,28788.73845361293
11.149999999999809,0.0001000000044298,0.2878873845361293,0.9712112615485236,10.00000044298,28788.73845361293
11.159999999999808,0.0001000000044244,0.2878873845362079,0.971211261548513,10.000000442440001,28788.738453620786
11.159999999999808,0.0001000000044244,0.2878873845362079,0.971211261548513,10.000000442440001,28788.738453620786
11.169999999999806,0.0001000000044197,0.2878873845362888,0.9712112615485023,10.00000044197,28788.73845362888
11.169999999999806,0.0001000000044197,0.2878873845362888,0.9712112615485023,10.00000044197,28788.73845362888
11.179999999999806,0.0001000000044144,0.2878873845363675,0.971211261548492,10.000000441440001,28788.738453636746
11.179999999999806,0.0001000000044144,0.2878873845363675,0.971211261548492,10.000000441440001,28788.738453636746
11.189999999999806,0.0001000000044093,0.2878873845364459,0.9712112615484813,10.00000044093,28788.738453644593
11.189999999999806,0.0001000000044093,0.2878873845364459,0.9712112615484813,10.00000044093,28788.738453644593
11.199999999999806,0.000100000004404,0.2878873845365245,0.9712112615484708,10.0000004404,28788.73845365245
11.199999999999806,0.000100000004404,0.2878873845365245,0.9712112615484708,10.0000004404,28788.73845365245
11.209999999999804,0.0001000000043992,0.2878873845366029,0.9712112615484602,10.00000043992,28788.73845366029
11.209999999999804,0.0001000000043992,0.2878873845366029,0.9712112615484602,10.00000043992,28788.73845366029
11.219999999999803,0.0001000000043938,0.2878873845366815,0.9712112615484496,10.000000439379999,28788.73845366815
11.219999999999803,0.0001000000043938,0.2878873845366815,0.9712112615484496,10.000000439379999,28788.73845366815
11.229999999999803,0.0001000000043893,0.2878873845367599,0.9712112615484392,10.000000438930002,28788.73845367599
11.229999999999803,0.0001000000043893,0.2878873845367599,0.9712112615484392,10.000000438930002,28788.73845367599
11.239999999999805,0.0001000000043852,0.2878873845368406,0.9712112615484289,10.000000438519999,28788.73845368406
11.239999999999805,0.0001000000043852,0.2878873845368406,0.9712112615484289,10.000000438519999,28788.73845368406
11.249999999999805,0.0001000000043792,0.2878873845369168,0.9712112615484182,10.00000043792,28788.73845369168
11.249999999999805,0.0001000000043792,0.2878873845369168,0.9712112615484182,10.00000043792,28788.73845369168
11.259999999999804,0.0001000000043734,0.287887384536993,0.9712112615484076,10.00000043734,28788.738453699298
11.259999999999804,0.0001000000043734,0.287887384536993,0.9712112615484076,10.00000043734,28788.738453699298
11.269999999999804,0.0001000000043687,0.2878873845370713,0.9712112615483972,10.00000043687,28788.73845370713
11.269999999999804,0.0001000000043687,0.2878873845370713,0.9712112615483972,10.00000043687,28788.73845370713
11.279999999999804,0.0001000000043629,0.2878873845371475,0.9712112615483866,10.00000043629,28788.73845371475
11.279999999999804,0.0001000000043629,0.2878873845371475,0.9712112615483866,10.00000043629,28788.73845371475
