All calculations,WEC
"Time in s","Power-Phasor, Active Power in MW"
11.4753,0.0078
11.4754,0.0076
11.4755,0.0075
11.4756,0.0074
11.4757,0.0073
11.4758,0.0071
11.4759,0.0069
11.4760,0.0068
11.4761,0.0080
11.4761,0.0079
11.4762,0.0079
11.4763,0.0078
11.4764,0.0076
11.4765,0.0075
11.4766,0.0074
11.4767,0.0073
11.4768,0.0071
11.4769,0.0069
11.4770,0.0068
11.4771,0.0080
11.4771,0.0079
11.4772,0.0079
11.4773,0.0078
11.4774,0.0076
11.4775,0.0075
11.4776,0.0074
11.4777,0.0073
11.4778,0.0071
11.4779,0.0069
11.4780,0.0068
11.4781,0.0080
11.4781,0.0079
11.4782,0.0079
11.4783,0.0078
11.4784,0.0076
11.4785,0.0075
11.4786,0.0074
11.4787,0.0073
11.4788,0.0071
11.4789,0.0069
11.4790,0.0068
11.4791,0.0080
11.4791,0.0079
11.4792,0.0079
11.4793,0.0078
11.4794,0.0076
11.4795,0.0075
11.4796,0.0074
11.4797,0.0073
11.4798,0.0071
11.4799,0.0069
11.4800,0.0068
11.4801,0.0080
11.4801,0.0079
11.4802,0.0079
11.4803,0.0078
11.4804,0.0076
11.4805,0.0075
11.4806,0.0074
11.4807,0.0073
11.4808,0.0071
11.4809,0.0069
11.4810,0.0068
11.4811,0.0080
11.4811,0.0079
11.4812,0.0079
11.4813,0.0078
11.4814,0.0076
11.4815,0.0075
11.4816,0.0074
11.4817,0.0073
11.4818,0.0071
11.4819,0.0069
11.4820,0.0068
11.4821,0.0080
11.4821,0.0079
11.4822,0.0079
11.4823,0.0078
11.4824,0.0076
11.4825,0.0075
11.4826,0.0074
11.4827,0.0073
11.4828,0.0071
11.4829,0.0069
11.4830,0.0068
11.4831,0.0080
11.4831,0.0079
11.4832,0.0079
11.4833,0.0078
11.4834,0.0076
11.4835,0.0075
11.4836,0.0074
11.4837,0.0073
11.4838,0.0071
11.4839,0.0069
11.4840,0.0068
11.4841,0.0080
11.4841,0.0079
11.4842,0.0079
11.4843,0.0078
11.4844,0.0076
11.4845,0.0075
11.4846,0.0074
11.4847,0.0073
11.4848,0.0071
11.4849,0.0069
11.4850,0.0068
11.4851,0.0080
11.4851,0.0079
11.4852,0.0079
11.4853,0.0078
11.4854,0.0076
11.4855,0.0075
11.4856,0.0074
11.4857,0.0073
11.4858,0.0071
11.4859,0.0069
11.4860,0.0068
11.4861,0.0080
11.4861,0.0079
11.4862,0.0079
11.4863,0.0078
11.4864,0.0076
11.4865,0.0075
11.4866,0.0074
11.4867,0.0073
11.4868,0.0071
11.4869,0.0069
11.4870,0.0068
11.4871,0.0080
11.4871,0.0079
11.4872,0.0079
11.4873,0.0078
11.4874,0.0076
11.4875,0.0075
11.4876,0.0074
11.4877,0.0073
11.4878,0.0071
11.4879,0.0069
11.4880,0.0068
11.4881,0.0080
11.4881,0.0079
11.4882,0.0079
11.4883,0.0078
11.4884,0.0076
11.4885,0.0075
11.4886,0.0074
11.4887,0.0073
11.4888,0.0071
11.4889,0.0069
11.4890,0.0068
11.4891,0.0080
11.4891,0.0079
11.4892,0.0079
11.4893,0.0078
11.4894,0.0076
11.4895,0.0075
11.4896,0.0074
11.4897,0.0073
11.4898,0.0071
11.4899,0.0069
11.4900,0.0068
11.4901,0.0080
11.4901,0.0079
11.4902,0.0079
11.4903,0.0078
11.4904,0.0076
11.4905,0.0075
11.4906,0.0074
11.4907,0.0073
11.4908,0.0071
11.4909,0.0069
11.4910,0.0068
11.4911,0.0080
11.4911,0.0079
11.4912,0.0079
11.4913,0.0078
11.4914,0.0076
11.4915,0.0075
11.4916,0.0074
11.4917,0.0073
11.4918,0.0071
11.4919,0.0069
11.4920,0.0068
11.4921,0.0080
11.4921,0.0079
11.4922,0.0079
11.4923,0.0078
11.4924,0.0076
11.4925,0.0075
11.4926,0.0074
11.4927,0.0073
11.4928,0.0071
11.4929,0.0069
11.4930,0.0068
11.4931,0.0080
11.4931,0.0079
11.4932,0.0079
11.4933,0.0078
11.4934,0.0076
11.4935,0.0075
11.4936,0.0074
11.4937,0.0073
11.4938,0.0071
11.4939,0.0069
11.4940,0.0068
11.4941,0.0080
11.4941,0.0079
11.4942,0.0079
11.4943,0.0078
11.4944,0.0076
11.4945,0.0075
11.4946,0.0074
11.4947,0.0073
11.4948,0.0071
11.4949,0.0069
11.4950,0.0068
11.4951,0.0080
11.4951,0.0079
11.4952,0.0079
11.4953,0.0078
11.4954,0.0076
11.4955,0.0075
11.4956,0.0074
11.4957,0.0073
11.4958,0.0071
11.4959,0.0069
11.4960,0.0068
11.4961,0.0080
11.4961,0.0079
11.4962,0.0079
11.4963,0.0078
11.4964,0.0076
11.4965,0.0075
11.4966,0.0074
11.4967,0.0073
11.4968,0.0071
11.4969,0.0069
11.4970,0.0068
11.4971,0.0080
11.4971,0.0079
11.4972,0.0079
11.4973,0.0078
11.4974,0.0076
11.4975,0.0075
11.4976,0.0074
11.4977,0.0073
11.4978,0.0071
11.4979,0.0069
11.4980,0.0068
11.4981,0.0080
11.4981,0.0079
11.4982,0.0079
11.4983,0.0078
11.4984,0.0076
11.4985,0.0075
11.4986,0.0074
11.4987,0.0073
11.4988,0.0071
11.4989,0.0069
11.4990,0.0068
11.4991,0.0080
11.4991,0.0079
11.4992,0.0079
11.4993,0.0078
11.4994,0.0076
11.4995,0.0075
11.4996,0.0074
11.4997,0.0073
11.4998,0.0071
11.4999,0.0069
11.5000,0.0068
11.5001,0.0008
11.5001,-0.0002
11.5002,0.0008
11.5003,-0.0004
11.5004,0.0006
11.5005,0.0000
11.5006,0.0002
11.5007,0.0004
11.5008,-0.0003
11.5009,0.0007
11.5010,-0.0002
11.5011,0.0003
11.5011,0.0004
11.5012,0.0002
11.5013,0.0003
11.5014,0.0003
11.5015,0.0003
11.5016,0.0003
11.5017,0.0002
11.5018,0.0002
11.5019,0.0001
11.5020,0.0003
11.5021,0.0004
11.5021,0.0004
11.5022,0.0004
11.5023,0.0004
11.5024,0.0005
11.5025,0.0005
11.5026,0.0005
11.5027,0.0005
11.5028,0.0005
11.5029,0.0006
11.5030,0.0006
11.5031,0.0004
11.5031,0.0004
11.5032,0.0005
11.5033,0.0006
11.5034,0.0006
11.5035,0.0006
11.5036,0.0006
11.5037,0.0006
11.5038,0.0007
11.5039,0.0008
11.5040,0.0009
11.5041,0.0003
11.5041,0.0004
11.5042,0.0004
11.5043,0.0004
11.5044,0.0005
11.5045,0.0005
11.5046,0.0005
11.5047,0.0005
11.5048,0.0005
11.5049,0.0006
11.5050,0.0006
11.5051,0.0002
11.5051,0.0002
11.5052,0.0002
11.5053,0.0003
11.5054,0.0003
11.5055,0.0003
11.5056,0.0004
11.5057,0.0004
11.5058,0.0004
11.5059,0.0004
11.5060,0.0004
11.5061,0.0003
11.5061,0.0003
11.5062,0.0003
11.5063,0.0003
11.5064,0.0003
11.5065,0.0003
11.5066,0.0003
11.5067,0.0004
11.5068,0.0004
11.5069,0.0004
11.5070,0.0004
11.5071,0.0001
11.5071,0.0001
11.5072,0.0001
11.5073,0.0001
11.5074,0.0001
11.5075,0.0002
11.5076,0.0002
11.5077,0.0002
11.5078,0.0002
11.5079,0.0003
11.5080,0.0003
11.5081,-0.0002
11.5081,-0.0002
11.5082,-0.0001
11.5083,-0.0001
11.5084,-0.0000
11.5085,-0.0000
11.5086,0.0000
11.5087,0.0001
11.5088,0.0001
11.5089,0.0002
11.5090,0.0002
11.5091,-0.0002
11.5091,-0.0002
11.5092,-0.0001
11.5093,-0.0001
11.5094,-0.0001
11.5095,-0.0000
11.5096,0.0000
11.5097,0.0001
11.5098,0.0001
11.5099,0.0001
11.5100,0.0002
11.5101,-0.0000
11.5101,-0.0000
11.5102,0.0000
11.5103,0.0000
11.5104,0.0001
11.5105,0.0001
11.5106,0.0001
11.5107,0.0001
11.5108,0.0002
11.5109,0.0002
11.5110,0.0002
11.5111,0.0000
11.5111,0.0001
11.5112,0.0001
11.5113,0.0001
11.5114,0.0001
11.5115,0.0001
11.5116,0.0002
11.5117,0.0002
11.5118,0.0002
11.5119,0.0002
11.5120,0.0002
11.5121,0.0000
11.5121,0.0000
11.5122,0.0001
11.5123,0.0001
11.5124,0.0001
11.5125,0.0001
11.5126,0.0002
11.5127,0.0002
11.5128,0.0002
11.5129,0.0002
11.5130,0.0003
11.5131,0.0000
11.5131,0.0000
11.5132,0.0001
11.5133,0.0001
11.5134,0.0001
11.5135,0.0002
11.5136,0.0002
11.5137,0.0002
11.5138,0.0003
11.5139,0.0003
11.5140,0.0003
11.5141,0.0001
11.5141,0.0001
11.5142,0.0001
11.5143,0.0002
11.5144,0.0002
11.5145,0.0002
11.5146,0.0003
11.5147,0.0003
11.5148,0.0003
11.5149,0.0004
11.5150,0.0004
11.5151,0.0002
11.5151,0.0002
11.5152,0.0002
11.5153,0.0003
11.5154,0.0003
11.5155,0.0003
11.5156,0.0003
11.5157,0.0004
11.5158,0.0004
11.5159,0.0004
11.5160,0.0004
11.5161,0.0003
11.5161,0.0003
11.5162,0.0003
11.5163,0.0003
11.5164,0.0003
11.5165,0.0004
11.5166,0.0004
11.5167,0.0004
11.5168,0.0004
11.5169,0.0004
11.5170,0.0004
11.5171,0.0004
11.5171,0.0004
11.5172,0.0004
11.5173,0.0004
11.5174,0.0005
11.5175,0.0005
11.5176,0.0005
11.5177,0.0005
11.5178,0.0006
11.5179,0.0006
11.5180,0.0006
11.5181,0.0006
11.5181,0.0006
11.5182,0.0006
11.5183,0.0007
11.5184,0.0007
11.5185,0.0007
11.5186,0.0007
11.5187,0.0007
11.5188,0.0008
11.5189,0.0008
11.5190,0.0008
11.5191,0.0006
11.5191,0.0007
11.5192,0.0007
11.5193,0.0007
11.5194,0.0007
11.5195,0.0007
11.5196,0.0008
11.5197,0.0008
11.5198,0.0008
11.5199,0.0008
11.5200,0.0008
11.5201,0.0006
11.5201,0.0006
11.5202,0.0006
11.5203,0.0007
11.5204,0.0007
11.5205,0.0007
11.5206,0.0007
11.5207,0.0007
11.5208,0.0007
11.5209,0.0007
11.5210,0.0007
11.5211,0.0006
11.5211,0.0006
11.5212,0.0006
11.5213,0.0006
11.5214,0.0006
11.5215,0.0007
11.5216,0.0007
11.5217,0.0007
11.5218,0.0007
11.5219,0.0007
11.5220,0.0007
11.5221,0.0006
11.5221,0.0006
11.5222,0.0007
11.5223,0.0007
11.5224,0.0007
11.5225,0.0007
11.5226,0.0007
11.5227,0.0007
11.5228,0.0007
11.5229,0.0007
11.5230,0.0007
11.5231,0.0006
11.5231,0.0007
11.5232,0.0007
11.5233,0.0007
11.5234,0.0007
11.5235,0.0007
11.5236,0.0007
11.5237,0.0008
11.5238,0.0008
11.5239,0.0008
11.5240,0.0008
11.5241,0.0006
11.5241,0.0006
11.5242,0.0006
11.5243,0.0007
11.5244,0.0007
11.5245,0.0007
11.5246,0.0007
11.5247,0.0007
11.5248,0.0007
11.5249,0.0007
11.5250,0.0008
11.5251,0.0005
11.5251,0.0005
11.5252,0.0006
11.5253,0.0006
11.5254,0.0006
11.5255,0.0006
11.5256,0.0006
11.5257,0.0006
11.5258,0.0006
11.5259,0.0007
11.5260,0.0007
11.5261,0.0005
11.5261,0.0005
11.5262,0.0005
11.5263,0.0005
11.5264,0.0005
11.5265,0.0006
11.5266,0.0006
11.5267,0.0006
11.5268,0.0006
11.5269,0.0006
11.5270,0.0006
11.5271,0.0005
11.5271,0.0005
11.5272,0.0005
11.5273,0.0005
11.5274,0.0005
11.5275,0.0005
11.5276,0.0006
11.5277,0.0006
11.5278,0.0006
11.5279,0.0006
11.5280,0.0006
11.5281,0.0005
11.5281,0.0005
11.5282,0.0005
11.5283,0.0005
11.5284,0.0005
11.5285,0.0005
11.5286,0.0006
11.5287,0.0006
11.5288,0.0006
11.5289,0.0006
11.5290,0.0006
11.5291,0.0004
11.5291,0.0005
11.5292,0.0005
11.5293,0.0005
11.5294,0.0005
11.5295,0.0005
11.5296,0.0006
11.5297,0.0006
11.5298,0.0006
11.5299,0.0006
11.5300,0.0006
11.5301,0.0004
11.5301,0.0004
11.5302,0.0005
11.5303,0.0005
11.5304,0.0005
11.5305,0.0005
11.5306,0.0005
11.5307,0.0006
11.5308,0.0006
11.5309,0.0006
11.5310,0.0006
11.5311,0.0004
11.5311,0.0004
11.5312,0.0005
11.5313,0.0005
11.5314,0.0005
11.5315,0.0005
11.5316,0.0005
11.5317,0.0005
11.5318,0.0006
11.5319,0.0006
11.5320,0.0006
11.5321,0.0004
11.5321,0.0004
11.5322,0.0005
11.5323,0.0005
11.5324,0.0005
11.5325,0.0005
11.5326,0.0005
11.5327,0.0006
11.5328,0.0006
11.5329,0.0006
11.5330,0.0006
11.5331,0.0004
11.5331,0.0005
11.5332,0.0005
11.5333,0.0005
11.5334,0.0005
11.5335,0.0005
11.5336,0.0006
11.5337,0.0006
11.5338,0.0006
11.5339,0.0006
11.5340,0.0006
11.5341,0.0004
11.5341,0.0005
11.5342,0.0005
11.5343,0.0005
11.5344,0.0005
11.5345,0.0005
11.5346,0.0006
11.5347,0.0006
11.5348,0.0006
11.5349,0.0006
11.5350,0.0006
11.5351,0.0004
11.5351,0.0004
11.5352,0.0005
11.5353,0.0005
11.5354,0.0005
11.5355,0.0005
11.5356,0.0006
11.5357,0.0006
11.5358,0.0006
11.5359,0.0006
11.5360,0.0006
11.5361,0.0004
11.5361,0.0004
11.5362,0.0005
11.5363,0.0005
11.5364,0.0005
11.5365,0.0005
11.5366,0.0005
11.5367,0.0006
11.5368,0.0006
11.5369,0.0006
11.5370,0.0006
11.5371,0.0004
11.5371,0.0004
11.5372,0.0005
11.5373,0.0005
11.5374,0.0005
11.5375,0.0005
11.5376,0.0006
11.5377,0.0006
11.5378,0.0006
11.5379,0.0006
11.5380,0.0006
11.5381,0.0004
11.5381,0.0004
11.5382,0.0005
11.5383,0.0005
11.5384,0.0005
11.5385,0.0005
11.5386,0.0006
11.5387,0.0006
11.5388,0.0006
11.5389,0.0006
11.5390,0.0006
11.5391,0.0004
11.5391,0.0004
11.5392,0.0005
11.5393,0.0005
11.5394,0.0005
11.5395,0.0005
11.5396,0.0005
11.5397,0.0006
11.5398,0.0006
11.5399,0.0006
11.5400,0.0006
11.5401,0.0004
11.5401,0.0004
11.5402,0.0005
11.5403,0.0005
11.5404,0.0005
11.5405,0.0005
11.5406,0.0005
11.5407,0.0006
11.5408,0.0006
11.5409,0.0006
11.5410,0.0006
11.5411,0.0004
11.5411,0.0004
11.5412,0.0004
11.5413,0.0005
11.5414,0.0005
11.5415,0.0005
11.5416,0.0005
11.5417,0.0005
11.5418,0.0006
11.5419,0.0006
11.5420,0.0006
11.5421,0.0004
11.5421,0.0004
11.5422,0.0004
11.5423,0.0005
11.5424,0.0005
11.5425,0.0005
11.5426,0.0005
11.5427,0.0005
11.5428,0.0006
11.5429,0.0006
11.5430,0.0006
11.5431,0.0004
11.5431,0.0004
11.5432,0.0004
11.5433,0.0005
11.5434,0.0005
11.5435,0.0005
11.5436,0.0005
11.5437,0.0005
11.5438,0.0006
11.5439,0.0006
11.5440,0.0006
11.5441,0.0004
11.5441,0.0004
11.5442,0.0005
11.5443,0.0005
11.5444,0.0005
11.5445,0.0005
11.5446,0.0005
11.5447,0.0005
11.5448,0.0006
11.5449,0.0006
11.5450,0.0006
11.5451,0.0004
11.5451,0.0004
11.5452,0.0005
11.5453,0.0005
11.5454,0.0005
11.5455,0.0005
11.5456,0.0005
11.5457,0.0005
11.5458,0.0006
11.5459,0.0006
11.5460,0.0006
11.5461,0.0004
11.5461,0.0004
11.5462,0.0005
11.5463,0.0005
11.5464,0.0005
11.5465,0.0005
11.5466,0.0005
11.5467,0.0006
11.5468,0.0006
11.5469,0.0006
11.5470,0.0006
11.5471,0.0004
11.5471,0.0005
11.5472,0.0005
11.5473,0.0005
11.5474,0.0005
11.5475,0.0005
11.5476,0.0006
11.5477,0.0006
11.5478,0.0006
11.5479,0.0006
11.5480,0.0006
11.5481,0.0005
11.5481,0.0005
11.5482,0.0005
11.5483,0.0005
11.5484,0.0005
11.5485,0.0006
11.5486,0.0006
11.5487,0.0006
11.5488,0.0006
11.5489,0.0006
11.5490,0.0006
11.5491,0.0005
11.5491,0.0005
11.5492,0.0005
11.5493,0.0005
11.5494,0.0005
11.5495,0.0006
11.5496,0.0006
11.5497,0.0006
11.5498,0.0006
11.5499,0.0006
11.5500,0.0006
11.5501,0.0005
11.5501,0.0005
11.5502,0.0005
11.5503,0.0005
11.5504,0.0006
11.5505,0.0006
11.5506,0.0006
11.5507,0.0006
11.5508,0.0006
11.5509,0.0006
11.5510,0.0006
11.5511,0.0005
11.5511,0.0005
11.5512,0.0005
11.5513,0.0005
11.5514,0.0006
11.5515,0.0006
11.5516,0.0006
11.5517,0.0006
11.5518,0.0006
11.5519,0.0006
11.5520,0.0007
11.5521,0.0005
11.5521,0.0005
11.5522,0.0005
11.5523,0.0005
11.5524,0.0006
11.5525,0.0006
11.5526,0.0006
11.5527,0.0006
11.5528,0.0006
11.5529,0.0006
11.5530,0.0007
11.5531,0.0005
11.5531,0.0005
11.5532,0.0005
11.5533,0.0005
11.5534,0.0006
11.5535,0.0006
11.5536,0.0006
11.5537,0.0006
11.5538,0.0006
11.5539,0.0006
11.5540,0.0007
11.5541,0.0005
11.5541,0.0005
11.5542,0.0005
11.5543,0.0005
11.5544,0.0006
11.5545,0.0006
11.5546,0.0006
11.5547,0.0006
11.5548,0.0006
11.5549,0.0006
11.5550,0.0006
11.5551,0.0005
11.5551,0.0005
11.5552,0.0005
11.5553,0.0005
11.5554,0.0005
11.5555,0.0006
11.5556,0.0006
11.5557,0.0006
11.5558,0.0006
11.5559,0.0006
11.5560,0.0006
11.5561,0.0004
11.5561,0.0005
11.5562,0.0005
11.5563,0.0005
11.5564,0.0005
11.5565,0.0005
11.5566,0.0006
11.5567,0.0006
11.5568,0.0006
11.5569,0.0006
11.5570,0.0006
11.5571,0.0004
11.5571,0.0004
11.5572,0.0005
11.5573,0.0005
11.5574,0.0005
11.5575,0.0005
11.5576,0.0005
11.5577,0.0006
11.5578,0.0006
11.5579,0.0006
11.5580,0.0006
11.5581,0.0004
11.5581,0.0004
11.5582,0.0005
11.5583,0.0005
11.5584,0.0005
11.5585,0.0005
11.5586,0.0005
11.5587,0.0006
11.5588,0.0006
11.5589,0.0006
11.5590,0.0006
11.5591,0.0004
11.5591,0.0004
11.5592,0.0004
11.5593,0.0005
11.5594,0.0005
11.5595,0.0005
11.5596,0.0005
11.5597,0.0005
11.5598,0.0006
11.5599,0.0006
11.5600,0.0006
11.5601,0.0004
11.5601,0.0004
11.5602,0.0004
11.5603,0.0005
11.5604,0.0005
11.5605,0.0005
11.5606,0.0005
11.5607,0.0005
11.5608,0.0006
11.5609,0.0006
11.5610,0.0006
11.5611,0.0004
11.5611,0.0004
11.5612,0.0004
11.5613,0.0005
11.5614,0.0005
11.5615,0.0005
11.5616,0.0005
11.5617,0.0005
11.5618,0.0005
11.5619,0.0006
11.5620,0.0006
11.5621,0.0004
11.5621,0.0004
11.5622,0.0004
11.5623,0.0005
11.5624,0.0005
11.5625,0.0005
11.5626,0.0005
11.5627,0.0005
11.5628,0.0006
11.5629,0.0006
11.5630,0.0006
11.5631,0.0004
11.5631,0.0004
11.5632,0.0004
11.5633,0.0005
11.5634,0.0005
11.5635,0.0005
11.5636,0.0005
11.5637,0.0005
11.5638,0.0006
11.5639,0.0006
11.5640,0.0006
11.5641,0.0004
11.5641,0.0004
11.5642,0.0005
11.5643,0.0005
11.5644,0.0005
11.5645,0.0005
11.5646,0.0005
11.5647,0.0006
11.5648,0.0006
11.5649,0.0006
11.5650,0.0006
11.5651,0.0004
11.5651,0.0004
11.5652,0.0005
11.5653,0.0005
11.5654,0.0005
11.5655,0.0005
11.5656,0.0005
11.5657,0.0006
11.5658,0.0006
11.5659,0.0006
11.5660,0.0006
11.5661,0.0004
11.5661,0.0005
11.5662,0.0005
11.5663,0.0005
11.5664,0.0005
11.5665,0.0005
11.5666,0.0005
11.5667,0.0006
11.5668,0.0006
11.5669,0.0006
11.5670,0.0006
11.5671,0.0004
11.5671,0.0005
11.5672,0.0005
11.5673,0.0005
11.5674,0.0005
11.5675,0.0005
11.5676,0.0006
11.5677,0.0006
11.5678,0.0006
11.5679,0.0006
11.5680,0.0006
11.5681,0.0004
11.5681,0.0005
11.5682,0.0005
11.5683,0.0005
11.5684,0.0005
11.5685,0.0005
11.5686,0.0006
11.5687,0.0006
11.5688,0.0006
11.5689,0.0006
11.5690,0.0006
11.5691,0.0004
11.5691,0.0005
11.5692,0.0005
11.5693,0.0005
11.5694,0.0005
11.5695,0.0005
11.5696,0.0006
11.5697,0.0006
11.5698,0.0006
11.5699,0.0006
11.5700,0.0006
11.5701,0.0004
11.5701,0.0005
11.5702,0.0005
11.5703,0.0005
11.5704,0.0005
11.5705,0.0005
11.5706,0.0006
11.5707,0.0006
11.5708,0.0006
11.5709,0.0006
11.5710,0.0006
11.5711,0.0004
11.5711,0.0005
11.5712,0.0005
11.5713,0.0005
11.5714,0.0005
11.5715,0.0005
11.5716,0.0006
11.5717,0.0006
11.5718,0.0006
11.5719,0.0006
11.5720,0.0006
11.5721,0.0004
11.5721,0.0005
11.5722,0.0005
11.5723,0.0005
11.5724,0.0005
11.5725,0.0005
11.5726,0.0005
11.5727,0.0006
11.5728,0.0006
11.5729,0.0006
11.5730,0.0006
11.5731,0.0004
11.5731,0.0004
11.5732,0.0005
11.5733,0.0005
11.5734,0.0005
11.5735,0.0005
11.5736,0.0005
11.5737,0.0006
11.5738,0.0006
11.5739,0.0006
11.5740,0.0006
11.5741,0.0004
11.5741,0.0004
11.5742,0.0005
11.5743,0.0005
11.5744,0.0005
11.5745,0.0005
11.5746,0.0005
11.5747,0.0005
11.5748,0.0006
11.5749,0.0006
11.5750,0.0006
11.5751,0.0004
11.5751,0.0004
11.5752,0.0004
11.5753,0.0005
11.5754,0.0005
11.5755,0.0005
11.5756,0.0005
11.5757,0.0005
11.5758,0.0006
11.5759,0.0006
11.5760,0.0006
11.5761,0.0004
11.5761,0.0004
11.5762,0.0004
11.5763,0.0005
11.5764,0.0005
11.5765,0.0005
11.5766,0.0005
11.5767,0.0005
11.5768,0.0006
11.5769,0.0006
11.5770,0.0006
11.5771,0.0004
11.5771,0.0004
11.5772,0.0004
11.5773,0.0005
11.5774,0.0005
11.5775,0.0005
11.5776,0.0005
11.5777,0.0005
11.5778,0.0006
11.5779,0.0006
11.5780,0.0006
11.5781,0.0004
11.5781,0.0004
11.5782,0.0004
11.5783,0.0005
11.5784,0.0005
11.5785,0.0005
11.5786,0.0005
11.5787,0.0005
11.5788,0.0006
11.5789,0.0006
11.5790,0.0006
11.5791,0.0004
11.5791,0.0004
11.5792,0.0004
11.5793,0.0005
11.5794,0.0005
11.5795,0.0005
11.5796,0.0005
11.5797,0.0005
11.5798,0.0006
11.5799,0.0006
11.5800,0.0006
11.5801,0.0004
11.5801,0.0004
11.5802,0.0005
11.5803,0.0005
11.5804,0.0005
11.5805,0.0005
11.5806,0.0005
11.5807,0.0005
11.5808,0.0006
11.5809,0.0006
11.5810,0.0006
11.5811,0.0004
11.5811,0.0004
11.5812,0.0005
11.5813,0.0005
11.5814,0.0005
11.5815,0.0005
11.5816,0.0005
11.5817,0.0006
11.5818,0.0006
11.5819,0.0006
11.5820,0.0006
11.5821,0.0004
11.5821,0.0004
11.5822,0.0005
11.5823,0.0005
11.5824,0.0005
11.5825,0.0005
11.5826,0.0005
11.5827,0.0006
11.5828,0.0006
11.5829,0.0006
11.5830,0.0006
11.5831,0.0004
11.5831,0.0005
11.5832,0.0005
11.5833,0.0005
11.5834,0.0005
11.5835,0.0005
11.5836,0.0005
11.5837,0.0006
11.5838,0.0006
11.5839,0.0006
11.5840,0.0006
11.5841,0.0004
11.5841,0.0005
11.5842,0.0005
11.5843,0.0005
11.5844,0.0005
11.5845,0.0005
11.5846,0.0005
11.5847,0.0006
11.5848,0.0006
11.5849,0.0006
11.5850,0.0006
11.5851,0.0004
11.5851,0.0005
11.5852,0.0005
11.5853,0.0005
11.5854,0.0005
11.5855,0.0005
11.5856,0.0005
11.5857,0.0006
11.5858,0.0006
11.5859,0.0006
11.5860,0.0006
11.5861,0.0004
11.5861,0.0005
11.5862,0.0005
11.5863,0.0005
11.5864,0.0005
11.5865,0.0005
11.5866,0.0005
11.5867,0.0006
11.5868,0.0006
11.5869,0.0006
11.5870,0.0006
11.5871,0.0004
11.5871,0.0004
11.5872,0.0005
11.5873,0.0005
11.5874,0.0005
11.5875,0.0005
11.5876,0.0005
11.5877,0.0006
11.5878,0.0006
11.5879,0.0006
11.5880,0.0006
11.5881,0.0004
11.5881,0.0004
11.5882,0.0005
11.5883,0.0005
11.5884,0.0005
11.5885,0.0005
11.5886,0.0005
11.5887,0.0006
11.5888,0.0006
11.5889,0.0006
11.5890,0.0006
11.5891,0.0004
11.5891,0.0004
11.5892,0.0005
11.5893,0.0005
11.5894,0.0005
11.5895,0.0005
11.5896,0.0005
11.5897,0.0005
11.5898,0.0006
11.5899,0.0006
11.5900,0.0006
11.5901,0.0004
11.5901,0.0004
11.5902,0.0004
11.5903,0.0005
11.5904,0.0005
11.5905,0.0005
11.5906,0.0005
11.5907,0.0005
11.5908,0.0006
11.5909,0.0006
11.5910,0.0006
11.5911,0.0004
11.5911,0.0004
11.5912,0.0004
11.5913,0.0005
11.5914,0.0005
11.5915,0.0005
11.5916,0.0005
11.5917,0.0005
11.5918,0.0005
11.5919,0.0006
11.5920,0.0006
11.5921,0.0004
11.5921,0.0004
11.5922,0.0004
11.5923,0.0005
11.5924,0.0005
11.5925,0.0005
11.5926,0.0005
11.5927,0.0005
11.5928,0.0005
11.5929,0.0006
11.5930,0.0006
11.5931,0.0004
11.5931,0.0004
11.5932,0.0004
11.5933,0.0005
11.5934,0.0005
11.5935,0.0005
11.5936,0.0005
11.5937,0.0005
11.5938,0.0005
11.5939,0.0006
11.5940,0.0006
11.5941,0.0004
11.5941,0.0004
11.5942,0.0004
11.5943,0.0005
11.5944,0.0005
11.5945,0.0005
11.5946,0.0005
11.5947,0.0005
11.5948,0.0005
11.5949,0.0006
11.5950,0.0006
11.5951,0.0004
11.5951,0.0004
11.5952,0.0004
11.5953,0.0005
11.5954,0.0005
11.5955,0.0005
11.5956,0.0005
11.5957,0.0005
11.5958,0.0005
11.5959,0.0006
11.5960,0.0006
11.5961,0.0004
11.5961,0.0004
11.5962,0.0004
11.5963,0.0005
11.5964,0.0005
11.5965,0.0005
11.5966,0.0005
11.5967,0.0005
11.5968,0.0006
11.5969,0.0006
11.5970,0.0006
11.5971,0.0004
11.5971,0.0004
11.5972,0.0004
11.5973,0.0005
11.5974,0.0005
11.5975,0.0005
11.5976,0.0005
11.5977,0.0005
11.5978,0.0006
11.5979,0.0006
11.5980,0.0006
11.5981,0.0004
11.5981,0.0004
11.5982,0.0005
11.5983,0.0005
11.5984,0.0005
11.5985,0.0005
11.5986,0.0005
11.5987,0.0005
11.5988,0.0006
11.5989,0.0006
11.5990,0.0006
11.5991,0.0004
11.5991,0.0004
11.5992,0.0005
11.5993,0.0005
11.5994,0.0005
11.5995,0.0005
11.5996,0.0005
11.5997,0.0006
11.5998,0.0006
11.5999,0.0006
11.6000,0.0006
11.6001,0.0004
11.6001,0.0004
11.6002,0.0005
11.6003,0.0005
11.6004,0.0005
11.6005,0.0005
11.6006,0.0005
11.6007,0.0006
11.6008,0.0006
11.6009,0.0006
11.6010,0.0006
11.6011,0.0004
11.6011,0.0004
11.6012,0.0005
11.6013,0.0005
11.6014,0.0005
11.6015,0.0005
11.6016,0.0005
11.6017,0.0006
11.6018,0.0006
11.6019,0.0006
11.6020,0.0006
11.6021,0.0004
