All calculations,WEC
"Time in s","Power Phasor, Reactive Part in Mvar"
10.0165176096,0.0032779148
10.0166176096,0.0035648378
10.0167176096,0.0038459652
10.0168176096,0.0041213260
10.0169176096,0.0043910092
10.0170000000,0.0046081557
10.0170505000,0.0018840988
10.0171176096,0.0020886520
10.0172176096,0.0023917362
10.0173176096,0.0026911808
10.0174176096,0.0029864524
10.0175176096,0.0032779169
10.0176176096,0.0035648400
10.0177176096,0.0038459674
10.0178176096,0.0041213284
10.0179176096,0.0043910116
10.0180000000,0.0046081582
10.0180505000,0.0018841004
10.0181176096,0.0020886536
10.0182176096,0.0023917380
10.0183176096,0.0026911827
10.0184176096,0.0029864544
10.0185176096,0.0032779190
10.0186176096,0.0035648421
10.0187176096,0.0038459697
10.0188176096,0.0041213308
10.0189176096,0.0043910140
10.0190000000,0.0046081606
10.0190505000,0.0018841019
10.0191176096,0.0020886553
10.0192176096,0.0023917397
10.0193176096,0.0026911846
10.0194176096,0.0029864564
10.0195176096,0.0032779211
10.0196176096,0.0035648443
10.0197176096,0.0038459720
10.0198176096,0.0041213331
10.0199176096,0.0043910165
10.0200000000,0.0046081631
10.0200505000,0.0018841035
10.0201176096,0.0020886569
10.0202176096,0.0023917415
10.0203176096,0.0026911865
10.0204176096,0.0029864584
10.0205176096,0.0032779232
10.0206176096,0.0035648466
10.0207176096,0.0038459743
10.0208176096,0.0041213355
10.0209176096,0.0043910189
10.0210000000,0.0046081656
10.0210505000,0.0018841051
10.0211176096,0.0020886586
10.0212176096,0.0023917433
10.0213176096,0.0026911884
10.0214176096,0.0029864605
10.0215176096,0.0032779253
10.0216176096,0.0035648488
10.0217176096,0.0038459766
10.0218176096,0.0041213379
10.0219176096,0.0043910213
10.0220000000,0.0046081681
10.0220505000,0.0018841067
10.0221176096,0.0020886603
10.0222176096,0.0023917451
10.0223176096,0.0026911903
10.0224176096,0.0029864625
10.0225176096,0.0032779274
10.0226176096,0.0035648510
10.0227176096,0.0038459789
10.0228176096,0.0041213402
10.0229176096,0.0043910238
10.0230000000,0.0046081706
10.0230505000,0.0018841083
10.0231176096,0.0020886620
10.0232176096,0.0023917469
10.0233176096,0.0026911922
10.0234176096,0.0029864645
10.0235176096,0.0032779295
10.0236176096,0.0035648532
10.0237176096,0.0038459812
10.0238176096,0.0041213426
10.0239176096,0.0043910262
10.0240000000,0.0046081731
10.0240505000,0.0018841099
10.0241176096,0.0020886637
10.0242176096,0.0023917487
10.0243176096,0.0026911941
10.0244176096,0.0029864665
10.0245176096,0.0032779317
10.0246176096,0.0035648554
10.0247176096,0.0038459835
10.0248176096,0.0041213450
10.0249176096,0.0043910287
10.0250000000,0.0046081756
10.0250505000,0.0018841115
10.0251176096,0.0020886653
10.0252176096,0.0023917505
10.0253176096,0.0026911961
10.0254176096,0.0029864686
10.0255176096,0.0032779338
10.0256176096,0.0035648576
10.0257176096,0.0038459858
10.0258176096,0.0041213474
10.0259176096,0.0043910311
10.0260000000,0.0046081781
10.0260505000,0.0018841131
10.0261176096,0.0020886670
10.0262176096,0.0023917523
10.0263176096,0.0026911980
10.0264176096,0.0029864706
10.0265176096,0.0032779359
10.0266176096,0.0035648599
10.0267176096,0.0038459882
10.0268176096,0.0041213498
10.0269176096,0.0043910336
10.0270000000,0.0046081806
10.0270505000,0.0018841147
10.0271176096,0.0020886687
10.0272176096,0.0023917542
10.0273176096,0.0026911999
10.0274176096,0.0029864726
10.0275176096,0.0032779381
10.0276176096,0.0035648621
10.0277176096,0.0038459905
10.0278176096,0.0041213522
10.0279176096,0.0043910361
10.0280000000,0.0046081831
10.0280505000,0.0018841163
10.0281176096,0.0020886704
10.0282176096,0.0023917560
10.0283176096,0.0026912019
10.0284176096,0.0029864747
10.0285176096,0.0032779402
10.0286176096,0.0035648643
10.0287176096,0.0038459928
10.0288176096,0.0041213546
10.0289176096,0.0043910385
10.0290000000,0.0046081856
10.0290505000,0.0018841180
10.0291176096,0.0020886721
10.0292176096,0.0023917578
10.0293176096,0.0026912038
10.0294176096,0.0029864767
10.0295176096,0.0032779424
10.0296176096,0.0035648666
10.0297176096,0.0038459951
10.0298176096,0.0041213570
10.0299176096,0.0043910410
10.0300000000,0.0046081881
10.0300505000,0.0018841196
10.0301176096,0.0020886739
10.0302176096,0.0023917596
10.0303176096,0.0026912058
10.0304176096,0.0029864788
10.0305176096,0.0032779445
10.0306176096,0.0035648688
10.0307176096,0.0038459975
10.0308176096,0.0041213594
10.0309176096,0.0043910435
10.0310000000,0.0046081907
10.0310505000,0.0018841212
10.0311176096,0.0020886756
10.0312176096,0.0023917615
10.0313176096,0.0026912077
10.0314176096,0.0029864809
10.0315176096,0.0032779467
10.0316176096,0.0035648711
10.0317176096,0.0038459998
10.0318176096,0.0041213618
10.0319176096,0.0043910459
10.0320000000,0.0046081932
10.0320505000,0.0018841229
10.0321176096,0.0020886773
10.0322176096,0.0023917633
10.0323176096,0.0026912096
10.0324176096,0.0029864829
10.0325176096,0.0032779488
10.0326176096,0.0035648733
10.0327176096,0.0038460021
10.0328176096,0.0041213642
10.0329176096,0.0043910484
10.0330000000,0.0046081957
10.0330505000,0.0018841245
10.0331176096,0.0020886790
10.0332176096,0.0023917652
10.0333176096,0.0026912116
10.0334176096,0.0029864850
10.0335176096,0.0032779510
10.0336176096,0.0035648756
10.0337176096,0.0038460045
10.0338176096,0.0041213666
10.0339176096,0.0043910509
10.0340000000,0.0046081982
10.0340505000,0.0018841262
10.0341176096,0.0020886808
10.0342176096,0.0023917670
10.0343176096,0.0026912136
10.0344176096,0.0029864870
10.0345176096,0.0032779532
10.0346176096,0.0035648778
10.0347176096,0.0038460068
10.0348176096,0.0041213691
10.0349176096,0.0043910534
10.0350000000,0.0046082008
10.0350505000,0.0018841278
10.0351176096,0.0020886825
10.0352176096,0.0023917689
10.0353176096,0.0026912155
10.0354176096,0.0029864891
10.0355176096,0.0032779554
10.0356176096,0.0035648801
10.0357176096,0.0038460092
10.0358176096,0.0041213715
10.0359176096,0.0043910559
10.0360000000,0.0046082033
10.0360505000,0.0018841295
10.0361176096,0.0020886842
10.0362176096,0.0023917707
10.0363176096,0.0026912175
10.0364176096,0.0029864912
10.0365176096,0.0032779575
10.0366176096,0.0035648824
10.0367176096,0.0038460115
10.0368176096,0.0041213739
10.0369176096,0.0043910584
10.0370000000,0.0046082058
10.0370505000,0.0018841311
10.0371176096,0.0020886860
10.0372176096,0.0023917726
10.0373176096,0.0026912195
10.0374176096,0.0029864933
10.0375176096,0.0032779597
10.0376176096,0.0035648846
10.0377176096,0.0038460139
10.0378176096,0.0041213764
10.0379176096,0.0043910609
10.0380000000,0.0046082084
10.0380505000,0.0018841328
10.0381176096,0.0020886877
10.0382176096,0.0023917744
10.0383176096,0.0026912214
10.0384176096,0.0029864953
10.0385176096,0.0032779619
10.0386176096,0.0035648869
10.0387176096,0.0038460162
10.0388176096,0.0041213788
10.0389176096,0.0043910634
10.0390000000,0.0046082109
10.0390505000,0.0018841345
10.0391176096,0.0020886895
10.0392176096,0.0023917763
10.0393176096,0.0026912234
10.0394176096,0.0029864974
10.0395176096,0.0032779641
10.0396176096,0.0035648892
10.0397176096,0.0038460186
10.0398176096,0.0041213812
10.0399176096,0.0043910659
10.0400000000,0.0046082135
10.0400505000,0.0018841362
10.0401176096,0.0020886912
10.0402176096,0.0023917782
10.0403176096,0.0026912254
10.0404176096,0.0029864995
10.0405176096,0.0032779663
10.0406176096,0.0035648915
10.0407176096,0.0038460210
10.0408176096,0.0041213837
10.0409176096,0.0043910684
10.0410000000,0.0046082160
10.0410505000,0.0018841378
10.0411176096,0.0020886930
10.0412176096,0.0023917801
10.0413176096,0.0026912274
10.0414176096,0.0029865016
10.0415176096,0.0032779685
10.0416176096,0.0035648938
10.0417176096,0.0038460233
10.0418176096,0.0041213861
10.0419176096,0.0043910709
10.0420000000,0.0046082186
10.0420505000,0.0018841395
10.0421176096,0.0020886947
10.0422176096,0.0023917819
10.0423176096,0.0026912294
10.0424176096,0.0029865037
10.0425176096,0.0032779707
10.0426176096,0.0035648960
10.0427176096,0.0038460257
10.0428176096,0.0041213886
10.0429176096,0.0043910734
10.0430000000,0.0046082211
10.0430505000,0.0018841412
10.0431176096,0.0020886965
10.0432176096,0.0023917838
10.0433176096,0.0026912314
10.0434176096,0.0029865058
10.0435176096,0.0032779729
10.0436176096,0.0035648983
10.0437176096,0.0038460281
10.0438176096,0.0041213910
10.0439176096,0.0043910759
10.0440000000,0.0046082237
10.0440505000,0.0018841429
10.0441176096,0.0020886983
10.0442176096,0.0023917857
10.0443176096,0.0026912334
10.0444176096,0.0029865080
10.0445176096,0.0032779751
10.0446176096,0.0035649006
10.0447176096,0.0038460305
10.0448176096,0.0041213935
10.0449176096,0.0043910784
10.0450000000,0.0046082263
10.0450505000,0.0018841446
10.0451176096,0.0020887001
10.0452176096,0.0023917876
10.0453176096,0.0026912354
10.0454176096,0.0029865101
10.0455176096,0.0032779773
10.0456176096,0.0035649029
10.0457176096,0.0038460328
10.0458176096,0.0041213959
10.0459176096,0.0043910810
10.0460000000,0.0046082288
10.0460505000,0.0018841463
10.0461176096,0.0020887018
10.0462176096,0.0023917895
10.0463176096,0.0026912374
10.0464176096,0.0029865122
10.0465176096,0.0032779795
10.0466176096,0.0035649052
10.0467176096,0.0038460352
10.0468176096,0.0041213984
10.0469176096,0.0043910835
10.0470000000,0.0046082314
10.0470505000,0.0018841480
10.0471176096,0.0020887036
10.0472176096,0.0023917914
10.0473176096,0.0026912394
10.0474176096,0.0029865143
10.0475176096,0.0032779817
10.0476176096,0.0035649075
10.0477176096,0.0038460376
10.0478176096,0.0041214008
10.0479176096,0.0043910860
10.0480000000,0.0046082340
10.0480505000,0.0018841496
10.0481176096,0.0020887054
10.0482176096,0.0023917933
10.0483176096,0.0026912414
10.0484176096,0.0029865164
10.0485176096,0.0032779839
10.0486176096,0.0035649098
10.0487176096,0.0038460400
10.0488176096,0.0041214033
10.0489176096,0.0043910885
10.0490000000,0.0046082365
10.0490505000,0.0018841514
10.0491176096,0.0020887072
10.0492176096,0.0023917952
10.0493176096,0.0026912435
10.0494176096,0.0029865185
10.0495176096,0.0032779862
10.0496176096,0.0035649122
10.0497176096,0.0038460424
10.0498176096,0.0041214058
10.0499176096,0.0043910911
10.0500000000,0.0046082391
10.0500505000,0.0018841531
10.0501176096,0.0020887090
10.0502176096,0.0023917971
10.0503176096,0.0026912455
10.0504176096,0.0029865207
10.0505176096,0.0032779884
10.0506176096,0.0035649145
10.0507176096,0.0038460448
10.0508176096,0.0041214083
10.0509176096,0.0043910936
10.0510000000,0.0046082417
10.0510505000,0.0018841548
10.0511176096,0.0020887108
10.0512176096,0.0023917990
10.0513176096,0.0026912475
10.0514176096,0.0029865228
10.0515176096,0.0032779906
10.0516176096,0.0035649168
10.0517176096,0.0038460472
10.0518176096,0.0041214107
10.0519176096,0.0043910961
10.0520000000,0.0046082443
10.0520505000,0.0018841565
10.0521176096,0.0020887126
10.0522176096,0.0023918009
10.0523176096,0.0026912495
10.0524176096,0.0029865249
10.0525176096,0.0032779928
10.0526176096,0.0035649191
10.0527176096,0.0038460496
10.0528176096,0.0041214132
10.0529176096,0.0043910987
10.0530000000,0.0046082469
10.0530505000,0.0018841582
10.0531176096,0.0020887144
10.0532176096,0.0023918028
10.0533176096,0.0026912515
10.0534176096,0.0029865270
10.0535176096,0.0032779950
10.0536176096,0.0035649214
10.0537176096,0.0038460520
10.0538176096,0.0041214157
10.0539176096,0.0043911012
10.0540000000,0.0046082494
10.0540505000,0.0018841600
10.0541176096,0.0020887162
10.0542176096,0.0023918048
10.0543176096,0.0026912536
10.0544176096,0.0029865292
10.0545176096,0.0032779973
10.0546176096,0.0035649238
10.0547176096,0.0038460544
10.0548176096,0.0041214182
10.0549176096,0.0043911038
10.0550000000,0.0046082520
10.0550505000,0.0018841617
10.0551176096,0.0020887180
10.0552176096,0.0023918067
10.0553176096,0.0026912556
10.0554176096,0.0029865314
10.0555176096,0.0032779996
10.0556176096,0.0035649261
10.0557176096,0.0038460568
10.0558176096,0.0041214207
10.0559176096,0.0043911063
10.0560000000,0.0046082546
10.0560505000,0.0018841634
10.0561176096,0.0020887198
10.0562176096,0.0023918087
10.0563176096,0.0026912577
10.0564176096,0.0029865335
10.0565176096,0.0032780018
10.0566176096,0.0035649284
10.0567176096,0.0038460592
10.0568176096,0.0041214232
10.0569176096,0.0043911089
10.0570000000,0.0046082572
10.0570505000,0.0018841651
10.0571176096,0.0020887216
10.0572176096,0.0023918106
10.0573176096,0.0026912597
10.0574176096,0.0029865356
10.0575176096,0.0032780040
10.0576176096,0.0035649307
10.0577176096,0.0038460616
10.0578176096,0.0041214256
10.0579176096,0.0043911114
10.0580000000,0.0046082598
10.0580505000,0.0018841669
10.0581176096,0.0020887234
10.0582176096,0.0023918125
10.0583176096,0.0026912617
10.0584176096,0.0029865378
10.0585176096,0.0032780063
10.0586176096,0.0035649331
10.0587176096,0.0038460640
10.0588176096,0.0041214281
10.0589176096,0.0043911139
10.0590000000,0.0046082624
10.0590505000,0.0018841686
10.0591176096,0.0020887253
10.0592176096,0.0023918145
10.0593176096,0.0026912638
10.0594176096,0.0029865399
10.0595176096,0.0032780085
10.0596176096,0.0035649354
10.0597176096,0.0038460665
10.0598176096,0.0041214306
10.0599176096,0.0043911165
10.0600000000,0.0046082650
10.0600505000,0.0018841704
10.0601176096,0.0020887271
10.0602176096,0.0023918164
10.0603176096,0.0026912659
10.0604176096,0.0029865421
10.0605176096,0.0032780108
10.0606176096,0.0035649378
10.0607176096,0.0038460689
10.0608176096,0.0041214331
10.0609176096,0.0043911191
10.0610000000,0.0046082676
10.0610505000,0.0018841722
10.0611176096,0.0020887290
10.0612176096,0.0023918184
10.0613176096,0.0026912679
10.0614176096,0.0029865443
10.0615176096,0.0032780130
10.0616176096,0.0035649401
10.0617176096,0.0038460713
10.0618176096,0.0041214356
10.0619176096,0.0043911216
10.0620000000,0.0046082702
10.0620505000,0.0018841739
10.0621176096,0.0020887308
10.0622176096,0.0023918203
10.0623176096,0.0026912700
10.0624176096,0.0029865464
10.0625176096,0.0032780153
10.0626176096,0.0035649424
10.0627176096,0.0038460738
10.0628176096,0.0041214381
10.0629176096,0.0043911242
10.0630000000,0.0046082728
10.0630505000,0.0018841756
10.0631176096,0.0020887326
10.0632176096,0.0023918222
10.0633176096,0.0026912720
10.0634176096,0.0029865486
10.0635176096,0.0032780175
10.0636176096,0.0035649448
10.0637176096,0.0038460762
10.0638176096,0.0041214406
10.0639176096,0.0043911268
10.0640000000,0.0046082754
10.0640505000,0.0018841774
10.0641176096,0.0020887345
10.0642176096,0.0023918242
10.0643176096,0.0026912741
10.0644176096,0.0029865508
10.0645176096,0.0032780198
10.0646176096,0.0035649472
10.0647176096,0.0038460786
10.0648176096,0.0041214431
10.0649176096,0.0043911293
10.0650000000,0.0046082780
10.0650505000,0.0018841792
10.0651176096,0.0020887363
10.0652176096,0.0023918262
10.0653176096,0.0026912762
10.0654176096,0.0029865529
10.0655176096,0.0032780221
10.0656176096,0.0035649495
10.0657176096,0.0038460811
10.0658176096,0.0041214457
10.0659176096,0.0043911319
10.0660000000,0.0046082807
10.0660505000,0.0018841809
10.0661176096,0.0020887382
10.0662176096,0.0023918281
10.0663176096,0.0026912782
10.0664176096,0.0029865551
10.0665176096,0.0032780244
10.0666176096,0.0035649519
10.0667176096,0.0038460835
10.0668176096,0.0041214482
10.0669176096,0.0043911345
10.0670000000,0.0046082833
10.0670505000,0.0018841827
10.0671176096,0.0020887400
10.0672176096,0.0023918301
10.0673176096,0.0026912803
10.0674176096,0.0029865573
10.0675176096,0.0032780266
10.0676176096,0.0035649542
10.0677176096,0.0038460859
10.0678176096,0.0041214507
10.0679176096,0.0043911370
10.0680000000,0.0046082859
10.0680505000,0.0018841844
10.0681176096,0.0020887418
10.0682176096,0.0023918320
10.0683176096,0.0026912824
10.0684176096,0.0029865594
10.0685176096,0.0032780289
10.0686176096,0.0035649566
10.0687176096,0.0038460884
10.0688176096,0.0041214532
10.0689176096,0.0043911396
10.0690000000,0.0046082885
10.0690505000,0.0018841862
10.0691176096,0.0020887437
10.0692176096,0.0023918340
10.0693176096,0.0026912845
10.0694176096,0.0029865616
10.0695176096,0.0032780312
10.0696176096,0.0035649590
10.0697176096,0.0038460908
10.0698176096,0.0041214557
10.0699176096,0.0043911422
10.0700000000,0.0046082911
10.0700505000,0.0018841880
10.0701176096,0.0020887456
10.0702176096,0.0023918360
10.0703176096,0.0026912866
10.0704176096,0.0029865638
10.0705176096,0.0032780335
10.0706176096,0.0035649613
10.0707176096,0.0038460933
10.0708176096,0.0041214582
10.0709176096,0.0043911448
10.0710000000,0.0046082938
10.0710505000,0.0018841898
10.0711176096,0.0020887474
10.0712176096,0.0023918379
10.0713176096,0.0026912886
10.0714176096,0.0029865660
10.0715176096,0.0032780357
10.0716176096,0.0035649636
10.0717176096,0.0038460957
10.0718176096,0.0041214607
10.0719176096,0.0043911473
10.0720000000,0.0046082963
10.0720505000,0.0018841914
10.0721176096,0.0020887491
10.0722176096,0.0023918397
10.0723176096,0.0026912905
10.0724176096,0.0029865680
10.0725176096,0.0032780378
10.0726176096,0.0035649659
10.0727176096,0.0038460980
10.0728176096,0.0041214631
10.0729176096,0.0043911498
10.0730000000,0.0046082988
10.0730505000,0.0018841930
10.0731176096,0.0020887508
10.0732176096,0.0023918415
10.0733176096,0.0026912924
10.0734176096,0.0029865700
10.0735176096,0.0032780400
10.0736176096,0.0035649681
10.0737176096,0.0038461003
10.0738176096,0.0041214655
10.0739176096,0.0043911522
10.0740000000,0.0046083013
10.0740505000,0.0018841945
10.0741176096,0.0020887524
10.0742176096,0.0023918433
10.0743176096,0.0026912943
10.0744176096,0.0029865720
10.0745176096,0.0032780420
10.0746176096,0.0035649702
10.0747176096,0.0038461025
10.0748176096,0.0041214678
10.0749176096,0.0043911546
10.0750000000,0.0046083037
10.0750505000,0.0018841960
10.0751176096,0.0020887539
10.0752176096,0.0023918449
10.0753176096,0.0026912960
10.0754176096,0.0029865739
10.0755176096,0.0032780440
10.0756176096,0.0035649723
10.0757176096,0.0038461047
10.0758176096,0.0041214700
10.0759176096,0.0043911569
10.0760000000,0.0046083061
10.0760505000,0.0018841974
10.0761176096,0.0020887555
10.0762176096,0.0023918466
10.0763176096,0.0026912978
10.0764176096,0.0029865757
10.0765176096,0.0032780460
10.0766176096,0.0035649744
10.0767176096,0.0038461068
10.0768176096,0.0041214722
10.0769176096,0.0043911592
10.0770000000,0.0046083084
10.0770505000,0.0018841989
10.0771176096,0.0020887570
10.0772176096,0.0023918483
10.0773176096,0.0026912996
10.0774176096,0.0029865776
10.0775176096,0.0032780480
10.0776176096,0.0035649765
10.0777176096,0.0038461090
10.0778176096,0.0041214745
10.0779176096,0.0043911615
10.0780000000,0.0046083108
10.0780505000,0.0018842004
10.0781176096,0.0020887586
10.0782176096,0.0023918499
10.0783176096,0.0026913014
10.0784176096,0.0029865795
10.0785176096,0.0032780500
10.0786176096,0.0035649785
10.0787176096,0.0038461112
10.0788176096,0.0041214767
10.0789176096,0.0043911638
10.0790000000,0.0046083132
10.0790505000,0.0018842019
10.0791176096,0.0020887602
10.0792176096,0.0023918516
10.0793176096,0.0026913032
10.0794176096,0.0029865814
10.0795176096,0.0032780520
10.0796176096,0.0035649806
10.0797176096,0.0038461134
10.0798176096,0.0041214790
10.0799176096,0.0043911661
10.0800000000,0.0046083155
10.0800505000,0.0018842034
10.0801176096,0.0020887617
10.0802176096,0.0023918533
10.0803176096,0.0026913050
10.0804176096,0.0029865833
10.0805176096,0.0032780539
10.0806176096,0.0035649827
10.0807176096,0.0038461155
10.0808176096,0.0041214812
10.0809176096,0.0043911684
10.0810000000,0.0046083179
10.0810505000,0.0018842048
10.0811176096,0.0020887633
10.0812176096,0.0023918550
10.0813176096,0.0026913068
10.0814176096,0.0029865852
10.0815176096,0.0032780560
10.0816176096,0.0035649848
10.0817176096,0.0038461177
10.0818176096,0.0041214835
10.0819176096,0.0043911708
10.0820000000,0.0046083202
10.0820505000,0.0018842064
10.0821176096,0.0020887649
10.0822176096,0.0023918567
10.0823176096,0.0026913086
10.0824176096,0.0029865872
10.0825176096,0.0032780580
10.0826176096,0.0035649869
10.0827176096,0.0038461199
10.0828176096,0.0041214858
10.0829176096,0.0043911731
10.0830000000,0.0046083226
10.0830505000,0.0018842079
10.0831176096,0.0020887665
10.0832176096,0.0023918585
10.0833176096,0.0026913105
10.0834176096,0.0029865891
10.0835176096,0.0032780601
10.0836176096,0.0035649891
10.0837176096,0.0038461221
10.0838176096,0.0041214881
10.0839176096,0.0043911755
10.0840000000,0.0046083251
10.0840505000,0.0018842095
10.0841176096,0.0020887682
10.0842176096,0.0023918602
10.0843176096,0.0026913123
10.0844176096,0.0029865911
10.0845176096,0.0032780621
10.0846176096,0.0035649913
10.0847176096,0.0038461244
10.0848176096,0.0041214904
10.0849176096,0.0043911779
10.0850000000,0.0046083275
10.0850505000,0.0018842111
10.0851176096,0.0020887698
10.0852176096,0.0023918620
10.0853176096,0.0026913142
10.0854176096,0.0029865931
10.0855176096,0.0032780642
10.0856176096,0.0035649935
10.0857176096,0.0038461267
10.0858176096,0.0041214928
10.0859176096,0.0043911803
10.0860000000,0.0046083300
10.0860505000,0.0018842127
10.0861176096,0.0020887715
10.0862176096,0.0023918638
10.0863176096,0.0026913161
10.0864176096,0.0029865951
10.0865176096,0.0032780664
10.0866176096,0.0035649957
10.0867176096,0.0038461290
10.0868176096,0.0041214951
10.0869176096,0.0043911827
10.0870000000,0.0046083324
10.0870505000,0.0018842143
10.0871176096,0.0020887732
10.0872176096,0.0023918656
10.0873176096,0.0026913181
10.0874176096,0.0029865972
10.0875176096,0.0032780685
10.0876176096,0.0035649979
10.0877176096,0.0038461313
10.0878176096,0.0041214975
10.0879176096,0.0043911852
10.0880000000,0.0046083349
10.0880505000,0.0018842160
10.0881176096,0.0020887750
10.0882176096,0.0023918675
10.0883176096,0.0026913201
10.0884176096,0.0029865993
10.0885176096,0.0032780707
10.0886176096,0.0035650002
10.0887176096,0.0038461336
10.0888176096,0.0041214999
10.0889176096,0.0043911876
10.0890000000,0.0046083374
10.0890505000,0.0018842177
10.0891176096,0.0020887768
10.0892176096,0.0023918694
10.0893176096,0.0026913221
10.0894176096,0.0029866014
10.0895176096,0.0032780729
10.0896176096,0.0035650024
10.0897176096,0.0038461360
10.0898176096,0.0041215024
10.0899176096,0.0043911901
10.0900000000,0.0046083400
10.0900505000,0.0018842194
