Time,p
0.5900000000000003,9.999996133592051e-5
0.5900000000000003,9.999996133592051e-5
0.6000000000000003,9.999996164453129e-5
0.6000000000000003,9.999996164453129e-5
0.6100000000000003,9.999996196010871e-5
0.6100000000000003,9.999996196010871e-5
0.6200000000000003,9.99999622827083e-5
0.6200000000000003,9.99999622827083e-5
0.6300000000000003,9.99999626106092e-5
0.6300000000000003,9.99999626106092e-5
0.6400000000000003,9.999996294413754e-5
0.6400000000000003,9.999996294413754e-5
0.6500000000000004,9.999996328153085e-5
0.6500000000000004,9.999996328153085e-5
0.6600000000000004,9.99999636222583e-5
0.6600000000000004,9.99999636222583e-5
0.6700000000000004,9.999996396727745e-5
0.6700000000000004,9.999996396727745e-5
0.6800000000000004,9.999996431477379e-5
0.6800000000000004,9.999996431477379e-5
0.6900000000000004,9.999996466509425e-5
0.6900000000000004,9.999996466509425e-5
0.7000000000000004,9.999996501712169e-5
0.7000000000000004,9.999996501712169e-5
0.7100000000000004,9.999996537175468e-5
0.7100000000000004,9.999996537175468e-5
0.7200000000000004,9.999996572690809e-5
0.7200000000000004,9.999996572690809e-5
0.7300000000000004,9.99999660832758e-5
0.7300000000000004,9.99999660832758e-5
0.7400000000000004,9.9999966440497e-5
0.7400000000000004,9.9999966440497e-5
0.7500000000000004,9.999996679865494e-5
0.7500000000000004,9.999996679865494e-5
0.7600000000000005,9.999996715625431e-5
0.7600000000000005,9.999996715625431e-5
0.7700000000000005,9.999996751423185e-5
0.7700000000000005,9.999996751423185e-5
0.7800000000000005,9.999996787256674e-5
0.7800000000000005,9.999996787256674e-5
0.7900000000000005,9.999996823045407e-5
0.7900000000000005,9.999996823045407e-5
0.8000000000000005,9.999996858719648e-5
0.8000000000000005,9.999996858719648e-5
0.8100000000000005,9.999996894265867e-5
0.8100000000000005,9.999996894265867e-5
0.8200000000000005,9.999996929734023e-5
0.8200000000000005,9.999996929734023e-5
0.8300000000000005,9.99999696503738e-5
0.8300000000000005,9.99999696503738e-5
0.8400000000000005,9.999997000271002e-5
0.8400000000000005,9.999997000271002e-5
0.8500000000000005,9.999997035279803e-5
0.8500000000000005,9.999997035279803e-5
0.8600000000000005,9.999997070159194e-5
0.8600000000000005,9.999997070159194e-5
0.8700000000000006,9.999997104850888e-5
0.8700000000000006,9.999997104850888e-5
0.8800000000000006,9.9999971394156e-5
0.8800000000000006,9.9999971394156e-5
0.8900000000000006,9.999997173793657e-5
0.8900000000000006,9.999997173793657e-5
0.9000000000000006,9.999997207893116e-5
0.9000000000000006,9.999997207893116e-5
0.9100000000000006,9.999997241774347e-5
0.9100000000000006,9.999997241774347e-5
0.9200000000000006,9.999997275438044e-5
0.9200000000000006,9.999997275438044e-5
0.9300000000000006,9.999997308979963e-5
0.9300000000000006,9.999997308979963e-5
0.9400000000000006,9.999997342155162e-5
0.9400000000000006,9.999997342155162e-5
0.9500000000000006,9.999997375235298e-5
0.9500000000000006,9.999997375235298e-5
0.9600000000000006,9.999997408042388e-5
0.9600000000000006,9.999997408042388e-5
0.9700000000000006,9.999997440603148e-5
0.9700000000000006,9.999997440603148e-5
0.9800000000000006,9.999997472949149e-5
0.9800000000000006,9.999997472949149e-5
0.9900000000000007,9.999997504993308e-5
0.9900000000000007,9.999997504993308e-5
1.0000000000000007,9.999997536884811e-5
1.0000000000000007,9.999997536884811e-5
1.0100000000000007,9.999997568495636e-5
1.0100000000000007,9.999997568495636e-5
1.0200000000000007,9.999997599714067e-5
1.0200000000000007,9.999997599714067e-5
1.0300000000000007,9.999997630807597e-5
1.0300000000000007,9.999997630807597e-5
1.0400000000000007,9.999997661781432e-5
1.0400000000000007,9.999997661781432e-5
1.0500000000000007,9.99999769235628e-5
1.0500000000000007,9.99999769235628e-5
1.0600000000000007,9.999997722723308e-5
1.0600000000000007,9.999997722723308e-5
1.0700000000000007,9.999997752750331e-5
1.0700000000000007,9.999997752750331e-5
1.0800000000000007,9.999997782653147e-5
1.0800000000000007,9.999997782653147e-5
1.0900000000000007,9.999997812283265e-5
1.0900000000000007,9.999997812283265e-5
1.1000000000000008,9.999997841639297e-5
1.1000000000000008,9.999997841639297e-5
1.1100000000000008,9.99999787077814e-5
1.1100000000000008,9.99999787077814e-5
1.1200000000000008,9.999997899671695e-5
1.1200000000000008,9.999997899671695e-5
1.1300000000000008,9.999997928256121e-5
1.1300000000000008,9.999997928256121e-5
1.1400000000000008,9.999997956629952e-5
1.1400000000000008,9.999997956629952e-5
1.1500000000000008,9.999997984815046e-5
1.1500000000000008,9.999997984815046e-5
1.1600000000000008,9.999998012726052e-5
1.1600000000000008,9.999998012726052e-5
1.1700000000000008,9.999998040392116e-5
1.1700000000000008,9.999998040392116e-5
1.1800000000000008,9.999998067840993e-5
1.1800000000000008,9.999998067840993e-5
1.1900000000000008,9.999998095042151e-5
1.1900000000000008,9.999998095042151e-5
1.2000000000000008,9.999998122026815e-5
1.2000000000000008,9.999998122026815e-5
1.2100000000000009,9.999998148765496e-5
1.2100000000000009,9.999998148765496e-5
1.2200000000000009,9.999998175377889e-5
1.2200000000000009,9.999998175377889e-5
1.2300000000000009,9.99999820168046e-5
1.2300000000000009,9.99999820168046e-5
1.2400000000000009,9.999998227764109e-5
1.2400000000000009,9.999998227764109e-5
1.2500000000000009,9.999998253631265e-5
1.2500000000000009,9.999998253631265e-5
1.260000000000001,9.99999827928158e-5
1.260000000000001,9.99999827928158e-5
1.270000000000001,9.999998304619298e-5
1.270000000000001,9.999998304619298e-5
1.280000000000001,9.999998329859872e-5
1.280000000000001,9.999998329859872e-5
1.290000000000001,9.999998354790277e-5
1.290000000000001,9.999998354790277e-5
1.300000000000001,9.999998379530903e-5
1.300000000000001,9.999998379530903e-5
1.310000000000001,9.99999840417265e-5
1.310000000000001,9.99999840417265e-5
1.320000000000001,9.999998428504228e-5
1.320000000000001,9.999998428504228e-5
1.330000000000001,9.999998452645334e-5
1.330000000000001,9.999998452645334e-5
1.340000000000001,9.999998476568558e-5
1.340000000000001,9.999998476568558e-5
1.350000000000001,9.999998500329066e-5
1.350000000000001,9.999998500329066e-5
1.360000000000001,9.999998523873427e-5
1.360000000000001,9.999998523873427e-5
1.370000000000001,9.999998547280398e-5
1.370000000000001,9.999998547280398e-5
1.380000000000001,9.999998570442772e-5
1.380000000000001,9.999998570442772e-5
1.390000000000001,9.999998593347367e-5
1.390000000000001,9.999998593347367e-5
1.400000000000001,9.999998616127756e-5
1.400000000000001,9.999998616127756e-5
1.410000000000001,9.999998638681937e-5
1.410000000000001,9.999998638681937e-5
1.420000000000001,9.99999866113585e-5
1.420000000000001,9.99999866113585e-5
1.430000000000001,9.999998683308045e-5
1.430000000000001,9.999998683308045e-5
1.440000000000001,9.999998705317176e-5
1.440000000000001,9.999998705317176e-5
1.450000000000001,9.999998727136528e-5
1.450000000000001,9.999998727136528e-5
1.460000000000001,9.99999874881849e-5
1.460000000000001,9.99999874881849e-5
1.470000000000001,9.999998770220814e-5
1.470000000000001,9.999998770220814e-5
1.480000000000001,9.999998791549586e-5
1.480000000000001,9.999998791549586e-5
1.490000000000001,9.999998812623007e-5
1.490000000000001,9.999998812623007e-5
1.500000000000001,9.999998833535792e-5
1.500000000000001,9.999998833535792e-5
1.5100000000000011,9.999998854258105e-5
1.5100000000000011,9.999998854258105e-5
1.5200000000000011,9.999998874843721e-5
1.5200000000000011,9.999998874843721e-5
1.5300000000000011,9.999998895146231e-5
1.5300000000000011,9.999998895146231e-5
1.5400000000000011,9.999998915315167e-5
1.5400000000000011,9.999998915315167e-5
1.5500000000000012,9.999998935410204e-5
1.5500000000000012,9.999998935410204e-5
1.5600000000000012,9.999998955253012e-5
1.5600000000000012,9.999998955253012e-5
1.5700000000000012,9.999998974959123e-5
1.5700000000000012,9.999998974959123e-5
1.5800000000000012,9.999998994381781e-5
1.5800000000000012,9.999998994381781e-5
1.5900000000000012,9.999999013760377e-5
1.5900000000000012,9.999999013760377e-5
1.6000000000000012,9.99999903303142e-5
1.6000000000000012,9.99999903303142e-5
1.6100000000000012,9.99999905202005e-5
1.6100000000000012,9.99999905202005e-5
1.6200000000000012,9.999999070965312e-5
1.6200000000000012,9.999999070965312e-5
1.6300000000000012,9.999999089747164e-5
1.6300000000000012,9.999999089747164e-5
1.6400000000000012,9.99999910832744e-5
1.6400000000000012,9.99999910832744e-5
1.6500000000000012,9.999999126719325e-5
1.6500000000000012,9.999999126719325e-5
1.6600000000000013,9.999999144854124e-5
1.6600000000000013,9.999999144854124e-5
1.6700000000000013,9.999999163000373e-5
1.6700000000000013,9.999999163000373e-5
1.6800000000000013,9.999999180863861e-5
1.6800000000000013,9.999999180863861e-5
1.6900000000000013,9.999999198618756e-5
1.6900000000000013,9.999999198618756e-5
1.7000000000000013,9.999999216146749e-5
1.7000000000000013,9.999999216146749e-5
1.7100000000000013,9.999999233630333e-5
1.7100000000000013,9.999999233630333e-5
1.7200000000000013,9.999999250886321e-5
1.7200000000000013,9.999999250886321e-5
1.7300000000000013,9.999999267980633e-5
1.7300000000000013,9.999999267980633e-5
1.7400000000000013,9.99999928496427e-5
1.7400000000000013,9.99999928496427e-5
1.7500000000000013,9.999999301811904e-5
1.7500000000000013,9.999999301811904e-5
1.7600000000000013,9.999999318460046e-5
1.7600000000000013,9.999999318460046e-5
1.7700000000000014,9.999999334945817e-5
1.7700000000000014,9.999999334945817e-5
1.7800000000000014,9.999999351259156e-5
1.7800000000000014,9.999999351259156e-5
1.7900000000000014,9.999999367406656e-5
1.7900000000000014,9.999999367406656e-5
1.8000000000000014,9.999999383447644e-5
1.8000000000000014,9.999999383447644e-5
1.8100000000000014,9.999999399325915e-5
1.8100000000000014,9.999999399325915e-5
1.8200000000000014,9.999999415001917e-5
1.8200000000000014,9.999999415001917e-5
1.8300000000000014,9.999999430626225e-5
1.8300000000000014,9.999999430626225e-5
1.8400000000000014,9.999999446057978e-5
1.8400000000000014,9.999999446057978e-5
1.8500000000000014,9.99999946140924e-5
1.8500000000000014,9.99999946140924e-5
1.8600000000000014,9.999999476653296e-5
1.8600000000000014,9.999999476653296e-5
1.8700000000000014,9.999999491667674e-5
1.8700000000000014,9.999999491667674e-5
1.8800000000000014,9.999999506639032e-5
1.8800000000000014,9.999999506639032e-5
1.8900000000000015,9.99999952143657e-5
1.8900000000000015,9.99999952143657e-5
1.9000000000000015,9.999999536097759e-5
1.9000000000000015,9.999999536097759e-5
1.9100000000000015,9.999999550652089e-5
1.9100000000000015,9.999999550652089e-5
1.9200000000000015,9.99999956509609e-5
1.9200000000000015,9.99999956509609e-5
1.9300000000000015,9.999999579403396e-5
1.9300000000000015,9.999999579403396e-5
1.9400000000000015,9.999999593602801e-5
1.9400000000000015,9.999999593602801e-5
1.9500000000000015,9.999999607630469e-5
1.9500000000000015,9.999999607630469e-5
1.9600000000000015,9.999999621547462e-5
1.9600000000000015,9.999999621547462e-5
1.9700000000000015,9.99999963532984e-5
1.9700000000000015,9.99999963532984e-5
1.9800000000000015,9.999999648911337e-5
1.9800000000000015,9.999999648911337e-5
1.9900000000000015,9.999999662413037e-5
1.9900000000000015,9.999999662413037e-5
2.0000000000000013,9.999999675831817e-5
2.0000000000000013,9.999999675831817e-5
2.010000000000001,9.999999689115288e-5
2.010000000000001,9.999999689115288e-5
2.020000000000001,9.999999702316881e-5
2.020000000000001,9.999999702316881e-5
2.0300000000000007,9.999999715346389e-5
2.0300000000000007,9.999999715346389e-5
2.0400000000000005,9.999999728329753e-5
2.0400000000000005,9.999999728329753e-5
2.0500000000000003,9.999999741077889e-5
2.0500000000000003,9.999999741077889e-5
2.06,9.999999753751779e-5
2.06,9.999999753751779e-5
2.07,9.999999766345524e-5
2.07,9.999999766345524e-5
2.0799999999999996,9.999999778829982e-5
2.0799999999999996,9.999999778829982e-5
2.0899999999999994,9.999999791170805e-5
2.0899999999999994,9.999999791170805e-5
2.099999999999999,9.999999803400259e-5
2.099999999999999,9.999999803400259e-5
2.109999999999999,9.99999981543126e-5
2.109999999999999,9.99999981543126e-5
2.1199999999999988,9.99999982741473e-5
2.1199999999999988,9.99999982741473e-5
2.1299999999999986,9.999999839283014e-5
2.1299999999999986,9.999999839283014e-5
2.1399999999999983,9.999999851040275e-5
2.1399999999999983,9.999999851040275e-5
2.149999999999998,9.99999986271774e-5
2.149999999999998,9.99999986271774e-5
2.159999999999998,9.999999874285223e-5
2.159999999999998,9.999999874285223e-5
2.1699999999999977,9.999999885679928e-5
2.1699999999999977,9.999999885679928e-5
2.1799999999999975,9.999999897057979e-5
2.1799999999999975,9.999999897057979e-5
2.1899999999999973,9.99999990826117e-5
2.1899999999999973,9.99999990826117e-5
2.199999999999997,9.999999919320726e-5
2.199999999999997,9.999999919320726e-5
2.209999999999997,9.999999930362588e-5
2.209999999999997,9.999999930362588e-5
2.2199999999999966,9.999999941139384e-5
2.2199999999999966,9.999999941139384e-5
2.2299999999999964,9.999999951924854e-5
2.2299999999999964,9.999999951924854e-5
2.239999999999996,9.999999962568076e-5
2.239999999999996,9.999999962568076e-5
2.249999999999996,9.999999973044071e-5
2.249999999999996,9.999999973044071e-5
2.259999999999996,9.99999998349578e-5
2.259999999999996,9.99999998349578e-5
2.2699999999999956,9.99999999386561e-5
2.2699999999999956,9.99999999386561e-5
2.2799999999999954,0.00010000000004153561
2.2799999999999954,0.00010000000004153561
2.289999999999995,0.00010000000014323898
2.289999999999995,0.00010000000014323898
2.299999999999995,0.00010000000024356845
2.299999999999995,0.00010000000024356845
2.3099999999999947,0.000100000000343093
2.3099999999999947,0.000100000000343093
2.3199999999999945,0.00010000000044115692
2.3199999999999945,0.00010000000044115692
2.3299999999999943,0.00010000000053931798
2.3299999999999943,0.00010000000053931798
2.339999999999994,0.00010000000063602882
2.339999999999994,0.00010000000063602882
2.349999999999994,0.00010000000073162943
2.349999999999994,0.00010000000073162943
2.3599999999999937,0.00010000000082672003
2.3599999999999937,0.00010000000082672003
2.3699999999999934,0.00010000000092006203
2.3699999999999934,0.00010000000092006203
2.3799999999999932,0.00010000000101378914
2.3799999999999932,0.00010000000101378914
2.389999999999993,0.00010000000110695073
2.389999999999993,0.00010000000110695073
2.399999999999993,0.00010000000119840188
2.399999999999993,0.00010000000119840188
2.4099999999999926,0.00010000000128902731
2.4099999999999926,0.00010000000128902731
2.4199999999999924,0.0001000000013782025
2.4199999999999924,0.0001000000013782025
2.429999999999992,0.00010000000146748525
2.429999999999992,0.00010000000146748525
2.439999999999992,0.00010000000155592492
2.439999999999992,0.00010000000155592492
2.4499999999999917,0.00010000000164291437
2.4499999999999917,0.00010000000164291437
2.4599999999999915,0.00010000000172938339
2.4599999999999915,0.00010000000172938339
2.4699999999999913,0.00010000000181530772
2.4699999999999913,0.00010000000181530772
2.479999999999991,0.00010000000190011141
2.479999999999991,0.00010000000190011141
2.489999999999991,0.0001000000019837563
2.489999999999991,0.0001000000019837563
2.4999999999999907,0.00010000000206657894
2.4999999999999907,0.00010000000206657894
2.5099999999999905,0.00010000000214912055
2.5099999999999905,0.00010000000214912055
2.5199999999999902,0.00010000000223059011
2.5199999999999902,0.00010000000223059011
2.52999999999999,0.00010000000231151149
2.52999999999999,0.00010000000231151149
2.53999999999999,0.00010000000239096529
2.53999999999999,0.00010000000239096529
2.5499999999999896,0.00010000000246961419
2.5499999999999896,0.00010000000246961419
2.5599999999999894,0.00010000000254771144
2.5599999999999894,0.00010000000254771144
2.569999999999989,0.00010000000262498296
2.569999999999989,0.00010000000262498296
2.579999999999989,0.00010000000270108181
2.579999999999989,0.00010000000270108181
2.5899999999999888,0.0001000000027772778
2.5899999999999888,0.0001000000027772778
2.5999999999999885,0.00010000000285229418
2.5999999999999885,0.00010000000285229418
2.6099999999999883,0.00010000000292647443
2.6099999999999883,0.00010000000292647443
2.619999999999988,0.00010000000299893036
2.619999999999988,0.00010000000299893036
2.629999999999988,0.00010000000307204548
2.629999999999988,0.00010000000307204548
2.6399999999999877,0.00010000000314341201
2.6399999999999877,0.00010000000314341201
2.6499999999999875,0.00010000000321450445
2.6499999999999875,0.00010000000321450445
2.6599999999999873,0.00010000000328479197
2.6599999999999873,0.00010000000328479197
2.669999999999987,0.00010000000335389642
2.669999999999987,0.00010000000335389642
2.679999999999987,0.00010000000342309454
2.679999999999987,0.00010000000342309454
2.6899999999999866,0.00010000000349108876
2.6899999999999866,0.00010000000349108876
2.6999999999999864,0.00010000000355855909
2.6999999999999864,0.00010000000355855909
2.709999999999986,0.0001000000036252141
2.709999999999986,0.0001000000036252141
2.719999999999986,0.00010000000369067563
2.719999999999986,0.00010000000369067563
2.7299999999999858,0.0001000000037556098
2.7299999999999858,0.0001000000037556098
2.7399999999999856,0.00010000000382060989
2.7399999999999856,0.00010000000382060989
2.7499999999999853,0.00010000000388444424
2.7499999999999853,0.00010000000388444424
2.759999999999985,0.00010000000394680061
2.759999999999985,0.00010000000394680061
2.769999999999985,0.00010000000400953862
2.769999999999985,0.00010000000400953862
2.7799999999999847,0.0001000000040720199
2.7799999999999847,0.0001000000040720199
2.7899999999999845,0.00010000000413303012
2.7899999999999845,0.00010000000413303012
2.7999999999999843,0.0001000000041934887
2.7999999999999843,0.0001000000041934887
2.809999999999984,0.000100000004252504
2.809999999999984,0.000100000004252504
2.819999999999984,0.00010000000431153316
2.819999999999984,0.00010000000431153316
2.8299999999999836,0.0001000000043694313
2.8299999999999836,0.0001000000043694313
2.8399999999999834,0.00010000000442707616
2.8399999999999834,0.00010000000442707616
2.849999999999983,0.00010000000448354834
2.849999999999983,0.00010000000448354834
2.859999999999983,0.00010000000453946542
2.859999999999983,0.00010000000453946542
2.869999999999983,0.0001000000045948482
2.869999999999983,0.0001000000045948482
2.8799999999999826,0.00010000000465086589
2.8799999999999826,0.00010000000465086589
2.8899999999999824,0.00010000000470540907
2.8899999999999824,0.00010000000470540907
2.899999999999982,0.00010000000475970244
2.899999999999982,0.00010000000475970244
2.909999999999982,0.00010000000481315968
2.909999999999982,0.00010000000481315968
2.9199999999999817,0.00010000000486636712
2.9199999999999817,0.00010000000486636712
2.9299999999999815,0.0001000000049180931
2.9299999999999815,0.0001000000049180931
2.9399999999999813,0.00010000000497076278
2.9399999999999813,0.00010000000497076278
2.949999999999981,0.0001000000050216665
2.949999999999981,0.0001000000050216665
2.959999999999981,0.00010000000507166817
2.959999999999981,0.00010000000507166817
2.9699999999999807,0.00010000000512233598
2.9699999999999807,0.00010000000512233598
2.9799999999999804,0.00010000000517217111
2.9799999999999804,0.00010000000517217111
2.9899999999999802,0.00010000000522081276
2.9899999999999802,0.00010000000522081276
2.99999999999998,0.00010000000526918032
2.99999999999998,0.00010000000526918032
3.00999999999998,0.00010000000531729114
3.00999999999998,0.00010000000531729114
3.0199999999999796,0.00010000000536457276
3.0199999999999796,0.00010000000536457276
3.0299999999999794,0.00010000000541186133
3.0299999999999794,0.00010000000541186133
3.039999999999979,0.00010000000545860172
3.039999999999979,0.00010000000545860172
3.049999999999979,0.00010000000550388494
3.049999999999979,0.00010000000550388494
3.0599999999999787,0.00010000000554826263
3.0599999999999787,0.00010000000554826263
3.0699999999999785,0.00010000000559264033
3.0699999999999785,0.00010000000559264033
3.0799999999999783,0.00010000000563710823
3.0799999999999783,0.00010000000563710823
3.089999999999978,0.00010000000568096204
3.089999999999978,0.00010000000568096204
3.099999999999978,0.00010000000572396583
3.099999999999978,0.00010000000572396583
3.1099999999999777,0.00010000000576607104
3.1099999999999777,0.00010000000576607104
3.1199999999999775,0.00010000000580855095
3.1199999999999775,0.00010000000580855095
3.1299999999999772,0.00010000000585047228
3.1299999999999772,0.00010000000585047228
3.139999999999977,0.00010000000589149155
3.139999999999977,0.00010000000589149155
3.149999999999977,0.00010000000593317696
3.149999999999977,0.00010000000593317696
3.1599999999999766,0.00010000000597272171
3.1599999999999766,0.00010000000597272171
3.1699999999999764,0.00010000000601292913
3.1699999999999764,0.00010000000601292913
3.179999999999976,0.00010000000605196041
3.179999999999976,0.00010000000605196041
3.189999999999976,0.00010000000609161619
3.189999999999976,0.00010000000609161619
3.1999999999999758,0.0001000000061300993
3.1999999999999758,0.0001000000061300993
3.2099999999999755,0.00010000000616803423
3.2099999999999755,0.00010000000616803423
3.2199999999999753,0.00010000000620596569
3.2199999999999753,0.00010000000620596569
3.229999999999975,0.00010000000624179814
3.229999999999975,0.00010000000624179814
3.239999999999975,0.00010000000627828631
3.239999999999975,0.00010000000627828631
3.2499999999999747,0.00010000000631450387
3.2499999999999747,0.00010000000631450387
3.2599999999999745,0.00010000000634951753
3.2599999999999745,0.00010000000634951753
3.2699999999999743,0.00010000000638399689
3.2699999999999743,0.00010000000638399689
3.279999999999974,0.00010000000641849013
3.279999999999974,0.00010000000641849013
3.289999999999974,0.0001000000064536044
3.289999999999974,0.0001000000064536044
3.2999999999999736,0.000100000006488455
3.2999999999999736,0.000100000006488455
3.3099999999999734,0.0001000000065223966
3.3099999999999734,0.0001000000065223966
3.319999999999973,0.0001000000065560884
3.319999999999973,0.0001000000065560884
3.329999999999973,0.0001000000065892008
3.329999999999973,0.0001000000065892008
3.3399999999999728,0.00010000000662233749
3.3399999999999728,0.00010000000662233749
3.3499999999999726,0.0001000000066551758
3.3499999999999726,0.0001000000066551758
3.3599999999999723,0.00010000000668804535
3.3599999999999723,0.00010000000668804535
3.369999999999972,0.00010000000671944037
3.369999999999972,0.00010000000671944037
3.379999999999972,0.0001000000067508458
3.379999999999972,0.0001000000067508458
3.3899999999999717,0.00010000000678134571
3.3899999999999717,0.00010000000678134571
3.3999999999999715,0.00010000000681128357
3.3999999999999715,0.00010000000681128357
3.4099999999999713,0.00010000000684188062
3.4099999999999713,0.00010000000684188062
3.419999999999971,0.00010000000687191216
3.419999999999971,0.00010000000687191216
3.429999999999971,0.00010000000690039978
3.429999999999971,0.00010000000690039978
3.4399999999999706,0.00010000000692953967
3.4399999999999706,0.00010000000692953967
3.4499999999999704,0.000100000006958402
3.4499999999999704,0.000100000006958402
3.45999999999997,0.00010000000698606043
3.45999999999997,0.00010000000698606043
3.46999999999997,0.00010000000701438153
3.46999999999997,0.00010000000701438153
3.47999999999997,0.00010000000704270262
3.47999999999997,0.00010000000704270262
3.4899999999999696,0.00010000000706955267
3.4899999999999696,0.00010000000706955267
3.4999999999999694,0.00010000000709611476
3.4999999999999694,0.00010000000709611476
3.509999999999969,0.00010000000712298562
3.509999999999969,0.00010000000712298562
3.519999999999969,0.000100000007148663
3.519999999999969,0.000100000007148663
3.5299999999999687,0.00010000000717404894
3.5299999999999687,0.00010000000717404894
3.5399999999999685,0.00010000000719917815
3.5399999999999685,0.00010000000719917815
3.5499999999999683,0.00010000000722402633
3.5499999999999683,0.00010000000722402633
3.559999999999968,0.00010000000724888491
3.559999999999968,0.00010000000724888491
3.569999999999968,0.00010000000727254307
3.569999999999968,0.00010000000727254307
3.5799999999999677,0.00010000000729658287
3.5799999999999677,0.00010000000729658287
3.5899999999999674,0.00010000000731968939
3.5899999999999674,0.00010000000731968939
3.5999999999999672,0.00010000000734371184
3.5999999999999672,0.00010000000734371184
3.609999999999967,0.00010000000736628753
3.609999999999967,0.00010000000736628753
3.619999999999967,0.00010000000738885975
3.619999999999967,0.00010000000738885975
3.6299999999999666,0.0001000000074120877
3.6299999999999666,0.0001000000074120877
3.6399999999999664,0.00010000000743345255
3.6399999999999664,0.00010000000743345255
3.649999999999966,0.00010000000745484863
